"","ds","Google_Impressions","Facebook_Impressions","Affiliate_Impressions","Organic_Views","Email_Impressions","type","solID","cluster","top_sol"
"16451",2019-04-06,1683.82133537692,7.46495080378913,0,0,858.003022364668,"decompMedia","3_116_5",1,FALSE
"16452",2019-04-13,1883.89966469751,26.0484377056276,0,0,776.623074546499,"decompMedia","3_116_5",1,FALSE
"16453",2019-04-20,2023.97123634962,74.1604030755333,0,0,911.606977946514,"decompMedia","3_116_5",1,FALSE
"16454",2019-04-27,1867.75414307256,50.067911711003,0,0,1260.0724180949,"decompMedia","3_116_5",1,FALSE
"16455",2019-05-04,2055.89653080485,26.8620773478485,0,0,656.147526672525,"decompMedia","3_116_5",1,FALSE
"16456",2019-05-11,1924.49497720661,53.2387289664876,0,0,385.529300230576,"decompMedia","3_116_5",1,FALSE
"16457",2019-05-18,1713.8721666722,179.708764956968,0,0,528.612801742635,"decompMedia","3_116_5",1,FALSE
"16458",2019-05-25,2066.70950466908,292.027112962902,0,0,510.873616146728,"decompMedia","3_116_5",1,FALSE
"16459",2019-06-01,2105.81118024822,12.3169297009948,0,0,376.064138710116,"decompMedia","3_116_5",1,FALSE
"16460",2019-06-08,2050.13026868307,121.754728677447,0,0,306.232827383454,"decompMedia","3_116_5",1,FALSE
"16461",2019-06-15,1692.58370991762,158.88042166487,0,0,354.362293958812,"decompMedia","3_116_5",1,FALSE
"16462",2019-06-22,1298.78209589059,115.067731128935,0,0,548.473636227613,"decompMedia","3_116_5",1,FALSE
"16463",2019-06-29,1682.9123866601,32.9767232859373,0,0,610.798337245103,"decompMedia","3_116_5",1,FALSE
"16464",2019-07-06,2107.61907097994,23.1016359578292,0,0,531.753974324279,"decompMedia","3_116_5",1,FALSE
"16465",2019-07-13,2398.66861739758,294.243598914281,0,0,186.626667194771,"decompMedia","3_116_5",1,FALSE
"16466",2019-07-20,2208.99097066942,58.1541058925288,0,0,908.989654007888,"decompMedia","3_116_5",1,FALSE
"16467",2019-07-27,2126.18697507742,160.280780301637,0,0,386.406065811251,"decompMedia","3_116_5",1,FALSE
"16468",2019-08-03,1364.84373377284,10.4152138540173,0,0,198.330330914055,"decompMedia","3_116_5",1,FALSE
"16469",2019-08-10,1306.1404534662,25.2223092633321,0,0,290.646966695883,"decompMedia","3_116_5",1,FALSE
"16470",2019-08-17,1486.51034905574,64.1136519307401,0,0,370.888441455281,"decompMedia","3_116_5",1,FALSE
"16471",2019-08-24,1724.33910007408,23.5073568096711,0,0,375.027181247203,"decompMedia","3_116_5",1,FALSE
"16472",2019-08-31,1463.29022770615,24.7849363471811,0,0,452.391309066271,"decompMedia","3_116_5",1,FALSE
"16473",2019-09-07,1901.04238132632,281.511530325428,0,0,755.698835035121,"decompMedia","3_116_5",1,FALSE
"16474",2019-09-14,1510.82725617308,223.62566903316,0,0,1303.52261684037,"decompMedia","3_116_5",1,FALSE
"16475",2019-09-21,1397.93518547721,1114.81907392684,0,0,1405.7752726085,"decompMedia","3_116_5",1,FALSE
"16476",2019-09-28,1982.55159865265,8795.53031832341,0,0,489.357646923519,"decompMedia","3_116_5",1,FALSE
"16477",2019-10-05,2197.54768880094,543.298839096879,0,0,935.392697527513,"decompMedia","3_116_5",1,FALSE
"16478",2019-10-12,2110.26650914152,590.160339385876,0,0,1130.49723018272,"decompMedia","3_116_5",1,FALSE
"16479",2019-10-19,1976.12522965026,447.780354075362,0,0,914.47177836267,"decompMedia","3_116_5",1,FALSE
"16480",2019-10-26,2890.8923364841,291.54699705147,0,0,859.567332150316,"decompMedia","3_116_5",1,FALSE
"16481",2019-11-02,3172.79512047613,356.865434367923,0,0,707.359036179877,"decompMedia","3_116_5",1,FALSE
"16482",2019-11-09,4900.656434068,1435.74470747226,0,0,1807.28716978042,"decompMedia","3_116_5",1,FALSE
"16483",2019-11-16,5399.43453900109,4559.98209968813,0,0,2886.34090720538,"decompMedia","3_116_5",1,FALSE
"16484",2019-11-23,5068.44549606892,10681.0998686556,0,0,1110.37031997994,"decompMedia","3_116_5",1,FALSE
"16485",2019-11-30,5102.34553426181,6307.54913755609,0,0,2803.01057354565,"decompMedia","3_116_5",1,FALSE
"16486",2019-12-07,3785.30458848306,6315.39280711979,0,0,2652.0842679668,"decompMedia","3_116_5",1,FALSE
"16487",2019-12-14,2228.81020070998,5406.29746630197,0,0,1104.25644406694,"decompMedia","3_116_5",1,FALSE
"16488",2019-12-21,1571.95736312725,1338.96450317076,0,0,977.604611673369,"decompMedia","3_116_5",1,FALSE
"16489",2019-12-28,1917.36813876016,52.289312345574,0,0,430.4554899299,"decompMedia","3_116_5",1,FALSE
"16490",2020-01-04,1367.07757209504,33.3771536009622,0,0,530.099640240658,"decompMedia","3_116_5",1,FALSE
"16491",2020-01-11,1231.69743927544,83.8425095696715,0,0,1001.71890398372,"decompMedia","3_116_5",1,FALSE
"16492",2020-01-18,1250.2364826253,125.588411480524,0,0,953.178412503359,"decompMedia","3_116_5",1,FALSE
"16493",2020-01-25,1760.99182938321,57.2210784236807,0,0,635.898987977034,"decompMedia","3_116_5",1,FALSE
"16494",2020-02-01,2039.12844793481,2.54646016806637,0,0,4169.74268130986,"decompMedia","3_116_5",1,FALSE
"16495",2020-02-08,2132.52775035056,153.119950691915,0,0,1190.63980373335,"decompMedia","3_116_5",1,FALSE
"16496",2020-02-15,1812.16667797093,846.068368374324,0,0,528.82031203241,"decompMedia","3_116_5",1,FALSE
"16497",2020-02-22,1747.56798184681,815.202172628981,0,0,1040.1109952391,"decompMedia","3_116_5",1,FALSE
"16498",2020-02-29,1698.98578101702,124.655147862938,0,0,561.075261386445,"decompMedia","3_116_5",1,FALSE
"16499",2018-01-06,408,73580,12072,422,349895.0107,"adstockedMedia","3_125_5",2,FALSE
"16500",2018-01-13,221.41517720168,12994.2564977217,11527.6542399429,929.28849023482,531532.483313767,"adstockedMedia","3_125_5",2,FALSE
"16501",2018-01-20,802.463262752614,52442.199758487,18985.1789803227,1025.68792158918,468418.565061502,"adstockedMedia","3_125_5",2,FALSE
"16502",2018-01-27,284.133790728973,79488.323851826,13397.3879915926,636.464689547585,451565.279952746,"adstockedMedia","3_125_5",2,FALSE
"16503",2018-02-03,372.590236870229,41846.831665638,8085.38071183766,322.14035802472,441108.615588396,"adstockedMedia","3_125_5",2,FALSE
"16504",2018-02-10,784.745606040472,37426.9293734587,9827.71784812971,349.304368005094,466577.602825359,"adstockedMedia","3_125_5",2,FALSE
"16505",2018-02-17,878.295516556958,113094.431447085,9982.51105712149,76.9321803300398,668119.609189872,"adstockedMedia","3_125_5",2,FALSE
"16506",2018-02-24,709.841790717242,2047.45612783415,7996.52347426327,103.61018647161,603274.250410445,"adstockedMedia","3_125_5",2,FALSE
"16507",2018-03-03,694.84105122039,13098.1203854302,9241.78572323285,215.208874855012,467246.218957982,"adstockedMedia","3_125_5",2,FALSE
"16508",2018-03-10,798.744703060592,84660.8798980253,9981.0473651491,295.896463341748,505465.010280256,"adstockedMedia","3_125_5",2,FALSE
"16509",2018-03-17,508.11833978039,12807.5047893648,8577.27750632707,483.731693895108,501467.03698599,"adstockedMedia","3_125_5",2,FALSE
"16510",2018-03-24,743.755134475627,59037.1787958024,15592.3792561611,642.987782505544,461037.890874452,"adstockedMedia","3_125_5",2,FALSE
"16511",2018-03-31,965.101985544758,30491.0066005554,10460.2407462565,869.531256537915,460637.992526152,"adstockedMedia","3_125_5",2,FALSE
"16512",2018-04-07,130999.546590042,92367.2334700786,8332.80415347221,74.1069495019664,452119.89584148,"adstockedMedia","3_125_5",2,FALSE
"16513",2018-04-14,243871.886511444,62519.1655315893,9133.29642781271,436.440883575386,540702.413711365,"adstockedMedia","3_125_5",2,FALSE
"16514",2018-04-21,275880.660417109,39559.3324681451,9892.81614669793,36.153864981925,451074.740898688,"adstockedMedia","3_125_5",2,FALSE
"16515",2018-04-28,307867.501634531,28416.9259651501,9870.45058159163,752.166532373333,505911.480084677,"adstockedMedia","3_125_5",2,FALSE
"16516",2018-05-05,342579.353552083,51861.6823970549,9447.69213241323,821.073829404932,436309.122009289,"adstockedMedia","3_125_5",2,FALSE
"16517",2018-05-12,444059.341621672,44611.933194562,12390.6491635268,440.203122078135,379475.772402164,"adstockedMedia","3_125_5",2,FALSE
"16518",2018-05-19,470852.132928529,6178.65864855606,9432.20203456207,47.3793183744317,406061.188184254,"adstockedMedia","3_125_5",2,FALSE
"16519",2018-05-26,468279.612318679,18735.9482006476,10626.0461107863,126.839221398209,486842.088598162,"adstockedMedia","3_125_5",2,FALSE
"16520",2018-06-02,400838.117613774,58979.0794249361,12123.6671219744,146.600882492229,369611.677340216,"adstockedMedia","3_125_5",2,FALSE
"16521",2018-06-09,369972.436037075,96029.0667642726,11562.3367056535,92.7851066002861,402968.051463942,"adstockedMedia","3_125_5",2,FALSE
"16522",2018-06-16,340223.746374529,51056.4006616788,11549.0072383674,363.560178346441,367740.466288864,"adstockedMedia","3_125_5",2,FALSE
"16523",2018-06-23,350906.080859161,34661.9066680871,11532.7672714749,585.786464502093,421464.129649929,"adstockedMedia","3_125_5",2,FALSE
"16524",2018-06-30,395892.174460957,42431.703447066,14756.0382060596,458.103448547988,402575.099090069,"adstockedMedia","3_125_5",2,FALSE
"16525",2018-07-07,506711.815613544,38706.390469384,11958.696775305,954.452001386595,352882.738100487,"adstockedMedia","3_125_5",2,FALSE
"16526",2018-07-14,604249.045898941,157882.128469143,11436.6140587652,957.195853357036,488618.855516586,"adstockedMedia","3_125_5",2,FALSE
"16527",2018-07-21,540330.163046021,123309.957995169,10024.8800199556,1033.36027959817,387157.015829415,"adstockedMedia","3_125_5",2,FALSE
"16528",2018-07-28,512990.423684277,89481.7061529973,10253.6434192679,822.924458150875,395559.36917765,"adstockedMedia","3_125_5",2,FALSE
"16529",2018-08-04,478240.585680266,101310.488205706,10910.086248953,642.314021620718,315086.153589836,"adstockedMedia","3_125_5",2,FALSE
"16530",2018-08-11,482588.224506378,108728.834831125,10129.3989999239,334.490881192994,379960.162456753,"adstockedMedia","3_125_5",2,FALSE
"16531",2018-08-18,637212.462129466,154609.836669577,12340.2074411256,265.044477210155,441547.338032918,"adstockedMedia","3_125_5",2,FALSE
"16532",2018-08-25,688958.694566846,297547.024228155,12902.7254926453,474.882878373749,451146.395892684,"adstockedMedia","3_125_5",2,FALSE
"16533",2018-09-01,748887.370195596,240885.227493413,12841.2545375641,93.4575142948762,364181.116343694,"adstockedMedia","3_125_5",2,FALSE
"16534",2018-09-08,730004.478074614,287322.64592592,10310.9245745374,436.600472600987,373924.655851069,"adstockedMedia","3_125_5",2,FALSE
"16535",2018-09-15,797771.00559486,204542.834279097,9619.71213186435,287.163428407317,365346.355013421,"adstockedMedia","3_125_5",2,FALSE
"16536",2018-09-22,789189.445967436,239434.758325131,8341.55647807626,765.208363874587,353962.223969969,"adstockedMedia","3_125_5",2,FALSE
"16537",2018-09-29,895238.024431759,223245.182615886,9096.76722307591,804.855365491576,315085.415121065,"adstockedMedia","3_125_5",2,FALSE
"16538",2018-10-06,896966.390023888,98902.2942266055,7915.67755109894,588.231225238569,287947.922739633,"adstockedMedia","3_125_5",2,FALSE
"16539",2018-10-13,806695.365903095,124422.879020696,7758.19986962041,1487.24995164754,284215.246538331,"adstockedMedia","3_125_5",2,FALSE
"16540",2018-10-20,982058.478283989,108297.709163083,7315.73633696403,2272.12394758051,279575.017260094,"adstockedMedia","3_125_5",2,FALSE
"16541",2018-10-27,957930.00828535,116711.862625982,5964.38200284015,1514.15778260827,294706.510749299,"adstockedMedia","3_125_5",2,FALSE
"16542",2018-11-03,871470.092205684,173662.972993365,6297.29198465049,1810.73640829257,289606.786516823,"adstockedMedia","3_125_5",2,FALSE
"16543",2018-11-10,1254733.92830652,197158.234602053,6131.23625619777,4479.50898099275,577891.605772646,"adstockedMedia","3_125_5",2,FALSE
"16544",2018-11-17,1894851.24255694,286717.302389432,5790.33121497905,3873.43606427162,588901.288391111,"adstockedMedia","3_125_5",2,FALSE
"16545",2018-11-24,2226932.18372624,748547.042024711,5926.0434037393,2047.11694333302,599601.985328601,"adstockedMedia","3_125_5",2,FALSE
"16546",2018-12-01,1768844.65653427,138601.76570563,6745.84932712734,1633.67416310666,731733.587335971,"adstockedMedia","3_125_5",2,FALSE
"16547",2018-12-08,1041908.75698532,71018.0719248006,6380.61463216474,1729.89846711043,478635.968323359,"adstockedMedia","3_125_5",2,FALSE
"16548",2018-12-15,746753.707812504,147236.813829358,5909.23831403103,3085.66474050415,388604.22596953,"adstockedMedia","3_125_5",2,FALSE
"16549",2018-12-22,609116.825200837,63024.7555635259,6053.02529494632,3732.90948497196,373316.395112559,"adstockedMedia","3_125_5",2,FALSE
"16550",2018-12-29,594880.438765382,47823.5110740257,6225.1881568153,3864.6958413701,513164.602255918,"adstockedMedia","3_125_5",2,FALSE
"16551",2019-01-05,553995.817399162,20235.6102853999,7347.11947885732,3702.59318257118,522436.104836503,"adstockedMedia","3_125_5",2,FALSE
"16552",2019-01-12,527054.191579699,41433.3384972487,8823.65582191442,2829.87912687432,401863.679440579,"adstockedMedia","3_125_5",2,FALSE
"16553",2019-01-19,548170.068994462,86008.2405595087,10528.7822063389,2137.58144707508,485361.970015032,"adstockedMedia","3_125_5",2,FALSE
"16554",2019-01-26,536515.317092341,277457.300179173,13698.3222882973,3647.09527855566,407148.13713021,"adstockedMedia","3_125_5",2,FALSE
"16555",2019-02-02,609955.679228575,205141.248904303,12556.9515896503,2615.55339653368,386690.548433476,"adstockedMedia","3_125_5",2,FALSE
"16556",2019-02-09,534317.510015742,118231.438494959,11796.1485323974,2776.73790646183,387322.702537049,"adstockedMedia","3_125_5",2,FALSE
"16557",2019-02-16,445121.509951873,125515.554198201,11036.2984373131,4005.3969417825,487142.484184989,"adstockedMedia","3_125_5",2,FALSE
"16558",2019-02-23,439839.186047959,44714.3846690616,10245.6084839405,3331.02474276977,336907.51746932,"adstockedMedia","3_125_5",2,FALSE
"16559",2019-03-02,567652.707974941,23453.3159403911,10608.7360082622,3084.61276464331,437733.011020905,"adstockedMedia","3_125_5",2,FALSE
"16560",2019-03-09,611493.56629422,36412.3892591896,10507.7582242873,2371.84644496892,417721.174661865,"adstockedMedia","3_125_5",2,FALSE
"16561",2019-03-16,651170.470701857,67885.0198819424,12842.7892871103,4365.13368640305,385151.461787953,"adstockedMedia","3_125_5",2,FALSE
"16562",2019-03-23,731270.297504286,80172.1324546405,11533.1824834318,5941.58208673528,382850.041458902,"adstockedMedia","3_125_5",2,FALSE
"16563",2019-03-30,590520.671026386,109819.893199108,10622.1079808689,7880.05128099475,463274.115624459,"adstockedMedia","3_125_5",2,FALSE
"16564",2019-04-06,593382.267656029,58823.4860214643,10261.0053340392,8911.21469163345,397626.990968493,"adstockedMedia","3_125_5",2,FALSE
"16565",2019-04-13,672396.702203998,89051.5498295147,9156.32339106818,7981.00750168189,382812.147372761,"adstockedMedia","3_125_5",2,FALSE
"16566",2019-04-20,729944.680700695,127002.529842576,8838.68574135012,9193.26452670689,411632.123788125,"adstockedMedia","3_125_5",2,FALSE
"16567",2019-04-27,666649.676342382,111475.43852096,9839.30792782576,6710.90943177664,476137.744695878,"adstockedMedia","3_125_5",2,FALSE
"16568",2019-05-04,743365.30348316,90331.2667169876,8032.45872646515,7209.15347780153,353033.505623593,"adstockedMedia","3_125_5",2,FALSE
"16569",2019-05-11,689677.531894992,113561.23100241,8889.8245073401,9525.01091783105,286464.826465371,"adstockedMedia","3_125_5",2,FALSE
"16570",2019-05-18,605627.667715926,171693.007245038,7368.90160529851,11325.7894445074,329690.089240337,"adstockedMedia","3_125_5",2,FALSE
"16571",2019-05-25,747544.632149044,203133.367728823,8326.31622641739,10798.7016961352,323690.409280606,"adstockedMedia","3_125_5",2,FALSE
"16572",2019-06-01,764507.807982967,70168.958288167,7517.20615604927,12835.1157876575,285455.498429173,"adstockedMedia","3_125_5",2,FALSE
"16573",2019-06-08,741473.05122179,150120.078262311,9558.23824892264,18487.1485788127,264136.24760053,"adstockedMedia","3_125_5",2,FALSE
"16574",2019-06-15,597636.802431731,164879.396284183,8364.22602303356,18243.8485220497,281197.058077568,"adstockedMedia","3_125_5",2,FALSE
"16575",2019-06-22,448699.515306806,147893.148311602,8778.57675492608,17640.2686852971,335487.655582136,"adstockedMedia","3_125_5",2,FALSE
"16576",2019-06-29,592186.254922097,97019.3726657571,7578.20683851431,17435.0989630041,348623.505217815,"adstockedMedia","3_125_5",2,FALSE
"16577",2019-07-06,764240.099334668,85777.4202054947,8293.48918440326,17229.8040992158,328193.310077797,"adstockedMedia","3_125_5",2,FALSE
"16578",2019-07-13,891238.946303925,203088.566346254,12210.6896949851,28379.5017362817,214793.316584103,"adstockedMedia","3_125_5",2,FALSE
"16579",2019-07-20,809196.336106594,117746.233564917,12005.9605220641,36994.6510723389,418223.081183875,"adstockedMedia","3_125_5",2,FALSE
"16580",2019-07-27,773793.434260457,165164.705349047,10149.5565538165,31854.9167592024,285339.417617853,"adstockedMedia","3_125_5",2,FALSE
"16581",2019-08-03,473917.736753984,66118.763573471,9266.59484231609,38742.9164725026,221579.751317063,"adstockedMedia","3_125_5",2,FALSE
"16582",2019-08-10,450833.756420255,88141.5608584486,10989.2164443918,42048.6821442733,261338.123083527,"adstockedMedia","3_125_5",2,FALSE
"16583",2019-08-17,517041.065833485,120898.809534263,11916.6965319388,38080.7812506931,286834.159019455,"adstockedMedia","3_125_5",2,FALSE
"16584",2019-08-24,608392.720515645,86435.7025498094,9993.55607568177,26135.0034710722,286958.188688124,"adstockedMedia","3_125_5",2,FALSE
"16585",2019-08-31,509039.702854075,87756.2149578017,10639.3795481311,16061.148767927,309598.582175592,"adstockedMedia","3_125_5",2,FALSE
"16586",2019-09-07,678814.737000435,200031.576040622,8184.90775602036,14735.4696771984,382675.926916822,"adstockedMedia","3_125_5",2,FALSE
"16587",2019-09-14,527289.29463239,185580.78259217,9365.44299393572,10841.02791715,485415.080731184,"adstockedMedia","3_125_5",2,FALSE
"16588",2019-09-21,484555.270093178,325840.021369022,8816.82750485347,10389.6522005172,498839.359400531,"adstockedMedia","3_125_5",2,FALSE
"16589",2019-09-28,711846.615885881,906100.905173311,9499.63473331395,14591.6033607013,310281.191409748,"adstockedMedia","3_125_5",2,FALSE
"16590",2019-10-05,803003.521689563,256802.413563116,8481.37792243588,17690.4066803257,418819.112102975,"adstockedMedia","3_125_5",2,FALSE
"16591",2019-10-12,766708.32270249,259941.128042595,7930.26369142706,10802.1034990176,452597.96308778,"adstockedMedia","3_125_5",2,FALSE
"16592",2019-10-19,711016.959891914,236054.90101492,8754.65101569571,9774.31964182564,409380.756556055,"adstockedMedia","3_125_5",2,FALSE
"16593",2019-10-26,1122762.96220529,203456.508830553,7938.18620793666,10776.7293526406,399785.110873,"adstockedMedia","3_125_5",2,FALSE
"16594",2019-11-02,1269262.0842882,217872.185534647,8023.98236482661,12130.7990876719,367747.138679646,"adstockedMedia","3_125_5",2,FALSE
"16595",2019-11-09,2430752.53930476,358171.378696731,8451.40008661634,14563.9421665146,571153.406293605,"adstockedMedia","3_125_5",2,FALSE
"16596",2019-11-16,2901219.18848057,585585.908817501,8346.2260287581,21400.749074072,744507.832655553,"adstockedMedia","3_125_5",2,FALSE
"16597",2019-11-23,2588549.53427813,1150390.64790628,8976.55192352235,19391.4469999467,434692.948710932,"adstockedMedia","3_125_5",2,FALSE
"16598",2019-11-30,2618870.82611991,707954.132149888,8194.47582171314,16456.0389054436,733522.020401624,"adstockedMedia","3_125_5",2,FALSE
"16599",2019-12-07,1630528.85578544,705596.12022126,7851.05087142377,14000.133599915,696702.371903252,"adstockedMedia","3_125_5",2,FALSE
"16600",2019-12-14,824972.974019087,643524.976173697,8555.33959893316,14209.9626583593,434686.43289336,"adstockedMedia","3_125_5",2,FALSE
"16601",2019-12-21,553725.661977778,351785.891061932,6120.69267325439,12929.5367344149,421105.545062464,"adstockedMedia","3_125_5",2,FALSE
"16602",2019-12-28,686630.418505813,114648.614876913,7992.55940548251,13788.8067854242,297070.017440738,"adstockedMedia","3_125_5",2,FALSE
"16603",2020-01-04,474087.572916394,97203.5971569997,7063.11957636907,15599.2988287749,329344.175759293,"adstockedMedia","3_125_5",2,FALSE
"16604",2020-01-11,423666.134670575,132444.400287008,7295.93070541954,20295.7931661173,431971.10747958,"adstockedMedia","3_125_5",2,FALSE
"16605",2020-01-18,429811.229089885,152118.468171085,8174.05374087797,19206.2321499746,418307.756063147,"adstockedMedia","3_125_5",2,FALSE
"16606",2020-01-25,622294.309441964,116772.722956838,8057.61901747457,18005.9398440102,350559.569606854,"adstockedMedia","3_125_5",2,FALSE
"16607",2020-02-01,735666.898916847,41168.9574919276,7040.05259970545,22107.0119287062,1022753.03127424,"adstockedMedia","3_125_5",2,FALSE
"16608",2020-02-08,775599.279177036,162100.963837445,6127.05438666446,23388.7700362089,439250.39943984,"adstockedMedia","3_125_5",2,FALSE
"16609",2020-02-15,644735.870409325,294650.203390792,7162.62846751719,27286.579816742,320658.017637606,"adstockedMedia","3_125_5",2,FALSE
"16610",2020-02-22,618653.15992631,291638.367479491,7963.6528006763,26906.1573631216,438743.79558771,"adstockedMedia","3_125_5",2,FALSE
"16611",2020-02-29,599365.586861689,152806.646940438,8202.2619300468,23817.3604211702,331970.944662539,"adstockedMedia","3_125_5",2,FALSE
"16612",2018-01-06,1.58334391824792,64.7592517774031,0,0,1417.86418102462,"decompMedia","3_125_5",2,FALSE
"16613",2018-01-13,0.809883404510701,0.401417464837187,0,0,3518.79394139934,"decompMedia","3_125_5",2,FALSE
"16614",2018-01-20,3.32477153857034,24.0273532560079,0,0,2741.36586288485,"decompMedia","3_125_5",2,FALSE
"16615",2018-01-27,1.06469685618886,81.161376981325,0,0,2538.30732606344,"decompMedia","3_125_5",2,FALSE
"16616",2018-02-03,1.4332766511779,12.3994421910293,0,0,2414.02965119743,"decompMedia","3_125_5",2,FALSE
"16617",2018-02-10,3.24435179352753,8.93832017614133,0,0,2719.04020989511,"decompMedia","3_125_5",2,FALSE
"16618",2018-02-17,3.67086898892731,226.677292151793,0,0,5148.71137528882,"decompMedia","3_125_5",2,FALSE
"16619",2018-02-24,2.90634562001883,0.00177495813859325,0,0,4396.76267116102,"decompMedia","3_125_5",2,FALSE
"16620",2018-03-03,2.83905612880708,0.410903189078839,0,0,2727.14488909302,"decompMedia","3_125_5",2,FALSE
"16621",2018-03-10,3.30787880277936,97.5692092063622,0,0,3195.91267527373,"decompMedia","3_125_5",2,FALSE
"16622",2018-03-17,2.01420458610195,0.384726951825587,0,0,3146.50605242621,"decompMedia","3_125_5",2,FALSE
"16623",2018-03-24,3.05897488335082,33.9947643947889,0,0,2652.06171936741,"decompMedia","3_125_5",2,FALSE
"16624",2018-03-31,4.0705975234253,4.90012077583656,0,0,2647.23901476107,"decompMedia","3_125_5",2,FALSE
"16625",2018-04-07,850.966436774591,125.802712549499,0,0,2544.93849268709,"decompMedia","3_125_5",2,FALSE
"16626",2018-04-14,1614.44598136855,40.2058444788448,0,0,3632.35460133727,"decompMedia","3_125_5",2,FALSE
"16627",2018-04-21,1826.64722482565,10.5152752216487,0,0,2532.44544999501,"decompMedia","3_125_5",2,FALSE
"16628",2018-04-28,2036.11274812919,3.98538838164972,0,0,3201.43334192773,"decompMedia","3_125_5",2,FALSE
"16629",2018-05-05,2260.25529411603,23.256284525964,0,0,2357.49632163716,"decompMedia","3_125_5",2,FALSE
"16630",2018-05-12,2895.18151015568,14.9578686137485,0,0,1719.87928680799,"decompMedia","3_125_5",2,FALSE
"16631",2018-05-19,3057.56048711033,0.0453348220373494,0,0,2010.01047699622,"decompMedia","3_125_5",2,FALSE
"16632",2018-05-26,3042.06627125963,1.17440612374871,0,0,2966.35832378434,"decompMedia","3_125_5",2,FALSE
"16633",2018-06-02,2628.56852438937,33.8968781694861,0,0,1616.54566269664,"decompMedia","3_125_5",2,FALSE
"16634",2018-06-09,2434.69211281166,140.894210487122,0,0,1975.44970377055,"decompMedia","3_125_5",2,FALSE
"16635",2018-06-16,2245.15280297518,22.2138787626416,0,0,1597.22954325605,"decompMedia","3_125_5",2,FALSE
"16636",2018-06-23,2313.51161356365,7.13689539732306,0,0,2184.92551961469,"decompMedia","3_125_5",2,FALSE
"16637",2018-06-30,2597.69492679119,12.9144228853601,0,0,1971.07337406225,"decompMedia","3_125_5",2,FALSE
"16638",2018-07-07,3271.39935059834,9.8642365309871,0,0,1447.26391414076,"decompMedia","3_125_5",2,FALSE
"16639",2018-07-14,3832.85129746683,592.008440945718,0,0,2988.18441754442,"decompMedia","3_125_5",2,FALSE
"16640",2018-07-21,3468.24051423984,291.179826574955,0,0,1802.0331345968,"decompMedia","3_125_5",2,FALSE
"16641",2018-07-28,3308.4284489219,114.682476302541,0,0,1893.49611633218,"decompMedia","3_125_5",2,FALSE
"16642",2018-08-04,3101.94655603127,164.658344265361,0,0,1095.56903114105,"decompMedia","3_125_5",2,FALSE
"16643",2018-08-11,3127.9856361241,202.205218103933,0,0,1725.01734802078,"decompMedia","3_125_5",2,FALSE
"16644",2018-08-18,4015.99251844013,557.718299946811,0,0,2419.21402782038,"decompMedia","3_125_5",2,FALSE
"16645",2018-08-25,4296.88439489031,3271.66729735604,0,0,2533.30153129099,"decompMedia","3_125_5",2,FALSE
"16646",2018-09-01,4612.30804516259,1905.29577758069,0,0,1560.74666112283,"decompMedia","3_125_5",2,FALSE
"16647",2018-09-08,4514.05005716757,3000.85802316993,0,0,1661.41910991803,"decompMedia","3_125_5",2,FALSE
"16648",2018-09-15,4861.93877840399,1223.92990523462,0,0,1572.65244807676,"decompMedia","3_125_5",2,FALSE
"16649",2018-09-22,4818.60544578778,1874.99104998692,0,0,1457.94999759864,"decompMedia","3_125_5",2,FALSE
"16650",2018-09-29,5339.86537939854,1554.08331035913,0,0,1095.56260863995,"decompMedia","3_125_5",2,FALSE
"16651",2018-10-06,5348.10899377141,153.524398734229,0,0,872.223095757947,"decompMedia","3_125_5",2,FALSE
"16652",2018-10-13,4906.78426500382,298.840194696867,0,0,843.536398639772,"decompMedia","3_125_5",2,FALSE
"16653",2018-10-20,5744.35639573498,199.885615465551,0,0,808.576897800475,"decompMedia","3_125_5",2,FALSE
"16654",2018-10-27,5633.88598176276,248.338437410333,0,0,925.434319023913,"decompMedia","3_125_5",2,FALSE
"16655",2018-11-03,5225.69582392745,775.455016409598,0,0,885.132597569229,"decompMedia","3_125_5",2,FALSE
"16656",2018-11-10,6896.49558073053,1105.73414865038,0,0,4089.80818426999,"decompMedia","3_125_5",2,FALSE
"16657",2018-11-17,9033.92305370762,2985.12817576147,0,0,4223.62333449254,"decompMedia","3_125_5",2,FALSE
"16658",2018-11-24,9905.64672997251,14844.2038037076,0,0,4352.7084768188,"decompMedia","3_125_5",2,FALSE
"16659",2018-12-01,8665.6010157273,407.861273925789,0,0,5826.63513607505,"decompMedia","3_125_5",2,FALSE
"16660",2018-12-08,6012.11821772568,58.3833494001746,0,0,2865.82060867956,"decompMedia","3_125_5",2,FALSE
"16661",2018-12-15,4601.25699065735,485.053923025045,0,0,1817.67021599644,"decompMedia","3_125_5",2,FALSE
"16662",2018-12-22,3860.10421908629,41.1652084350391,0,0,1655.0612242891,"decompMedia","3_125_5",2,FALSE
"16663",2018-12-29,3780.19605712744,18.3385900126027,0,0,3291.19256018009,"decompMedia","3_125_5",2,FALSE
"16664",2019-01-05,3547.2525749873,1.47203177909962,0,0,3406.06171419433,"decompMedia","3_125_5",2,FALSE
"16665",2019-01-12,3390.92697226081,12.0436414304755,0,0,1963.15854051326,"decompMedia","3_125_5",2,FALSE
"16666",2019-01-19,3513.64000619981,102.171331000176,0,0,2948.19112802589,"decompMedia","3_125_5",2,FALSE
