"","ds","dep_var","trend","season","holiday","Google_Impressions","Facebook_Impressions","Affiliate_Impressions","Organic_Views","Email_Impressions","intercept","depVarHat","solID","cluster","top_sol"
"6311",2019-11-02,118467,13578.5590833953,881.71848286702,0,4947.22626081526,609.464011174692,0,0,1613.24168132482,74703.901943781,96334.1114633581,"1_123_1",1,FALSE
"6312",2019-11-09,214919,13654.3667275876,2585.54579843733,0,7375.47547965211,2406.49208249165,0,0,3204.31075841246,74703.901943781,103930.092790362,"1_123_1",1,FALSE
"6313",2019-11-16,217094,13730.1743717799,5097.82056078681,0,7992.98564831272,7525.14322999606,0,0,4799.77577368938,74703.901943781,113849.801528346,"1_123_1",1,FALSE
"6314",2019-11-23,206061,13805.9820159723,7259.55907182787,0,7488.52285540011,16860.49375154,0,0,2406.12406744797,74703.901943781,122524.583705969,"1_123_1",1,FALSE
"6315",2019-11-30,388146,13881.7896601646,7941.33952545536,0,7545.17388474739,10628.9851893855,0,0,4657.91084029084,74703.901943781,119359.101043825,"1_123_1",1,FALSE
"6316",2019-12-07,358799,13957.5973043569,6773.46171977482,0,5644.69057620478,10442.8994031877,0,0,4559.511479974,74703.901943781,116082.062427279,"1_123_1",1,FALSE
"6317",2019-12-14,275981,14033.4049485492,4350.63225660554,0,3381.02769003338,9036.82700010881,0,0,2393.13124926923,74703.901943781,107898.925088347,"1_123_1",1,FALSE
"6318",2019-12-21,186635,14109.2125927416,1783.91177140815,0,2489.75830358929,2408.81196567431,0,0,2083.04319714311,74703.901943781,97578.6397743374,"1_123_1",1,FALSE
"6319",2019-12-28,130755,14185.0202369339,-39.9382903044509,0,3116.11442196524,101.665922794029,0,0,1152.69566003595,74703.901943781,93219.4598952056,"1_123_1",1,FALSE
"6320",2020-01-04,129272,14260.8278811262,-923.982764247625,0,2238.83263395731,57.3447304049786,0,0,1278.06064651283,74703.901943781,91614.9850715347,"1_123_1",1,FALSE
"6321",2020-01-11,90981,14336.6355253185,-1239.65158309523,0,2054.49372290817,140.275572821838,0,0,2028.70980124027,74703.901943781,92024.3649829746,"1_123_1",1,FALSE
"6322",2020-01-18,105848,14412.4431695109,-1420.32435738546,0,2101.78295421493,212.365032626295,0,0,2002.03001529391,74703.901943781,92012.1987580415,"1_123_1",1,FALSE
"6323",2020-01-25,76253,14488.2508137032,-1579.27325160458,0,2917.86286941776,99.0181452228295,0,0,1503.1480093003,74703.901943781,92132.9085298205,"1_123_1",1,FALSE
"6324",2020-02-01,72475,14564.0584578955,-1569.9815749242,0,3320.70617892217,4.77114598154144,0,0,6689.90105721245,74703.901943781,97713.3572088684,"1_123_1",1,FALSE
"6325",2020-02-08,77613,14639.8661020878,-1320.79163537015,0,3442.01470741748,249.413234716478,0,0,2635.80104504539,74703.901943781,94350.205397678,"1_123_1",1,FALSE
"6326",2020-02-15,168172,14715.6737462802,-1011.88854775965,0,2933.32066594503,1413.10450421505,0,0,1378.59860345968,74703.901943781,94132.7109159212,"1_123_1",1,FALSE
"6327",2020-02-22,119598,14791.4813904725,-895.736249953449,0,2849.38981743409,1399.90416343789,0,0,2105.90860805073,74703.901943781,94954.8496732227,"1_123_1",1,FALSE
"6328",2020-02-29,99357,14867.2890346648,-1006.77763828509,0,2780.91206442826,225.324972315102,0,0,1379.29779082507,74703.901943781,92949.9481677291,"1_123_1",1,FALSE
"6329",2018-01-06,59417,12034.6725121431,-1273.05364392402,0,0.950290942672235,39.6138433577474,0,0,1409.85756695062,72033.3682163707,84245.4087858408,"1_124_7",1,FALSE
"6330",2018-01-13,56806,12058.021209701,-1545.58342912516,0,0.452750347080402,0.313822657561144,0,0,3301.4338502812,72033.3682163707,85848.0064202324,"1_124_7",1,FALSE
"6331",2018-01-20,48715,12081.3699072589,-1757.75371719572,0,2.04001122590948,14.8877357611878,0,0,2944.56597516514,72033.3682163707,85318.4781285861,"1_124_7",1,FALSE
"6332",2018-01-27,72047,12104.7186048168,-1898.91603830055,0,0.584065656958278,51.1494283960864,0,0,2771.32383563259,72033.3682163707,85062.2281125725,"1_124_7",1,FALSE
"6333",2018-02-03,56235,12128.0673023746,-1780.81517550156,0,0.83008068521986,8.26273904370708,0,0,2657.79379477852,72033.3682163707,85047.5069577512,"1_124_7",1,FALSE
"6334",2018-02-10,56347,12151.4159978106,-1423.5386952617,0,1.97793361099593,5.76409725449452,0,0,2876.72574878995,72033.3682163707,85645.7132985751,"1_124_7",1,FALSE
"6335",2018-02-17,81604,12174.7646932467,-1112.69056357859,0,2.22897796247039,141.147366897788,0,0,4698.37213088717,72033.3682163707,87937.1908217861,"1_124_7",1,FALSE
"6336",2018-02-24,80492,12198.1133886827,-1085.57517826103,0,1.72614746574795,0.00666495232549097,0,0,4316.67878809652,72033.3682163707,87464.3180273069,"1_124_7",1,FALSE
"6337",2018-03-03,61804,12221.462089068,-1259.71259023647,0,1.68992749515729,0.256729679955116,0,0,3063.9897313089,72033.3682163707,86061.0541036862,"1_124_7",1,FALSE
"6338",2018-03-10,64944,12244.8107894533,-1353.89726410165,0,1.99297118541899,60.1280075458904,0,0,3284.97005956418,72033.3682163707,86271.3727800178,"1_124_7",1,FALSE
"6339",2018-03-17,62945,12268.1594898387,-1253.21421291734,0,1.16461191344758,0.313108098937171,0,0,3261.14661246537,72033.3682163707,86310.9378257698,"1_124_7",1,FALSE
"6340",2018-03-24,65018,12291.508190224,-1152.78778344573,0,1.84323804595923,21.0354359114733,0,0,2890.09200553366,72033.3682163707,86085.0593026401,"1_124_7",1,FALSE
"6341",2018-03-31,68472,12314.8568910535,-1285.22761139136,0,2.48626946419719,3.26867767353498,0,0,2849.46082250419,72033.3682163707,85918.2132656747,"1_124_7",1,FALSE
"6342",2018-04-07,53473,12338.2055918829,-1571.9155189725,0,671.493364455472,78.229801861643,0,0,2765.189182669,72033.3682163707,86314.5706382672,"1_124_7",1,FALSE
"6343",2018-04-14,59351,12361.5542927123,-1664.2865610913,0,1301.82490066734,26.2699663138205,0,0,3564.98512342154,72033.3682163707,87623.7159383944,"1_124_7",1,FALSE
"6344",2018-04-21,72647,12384.9029903305,-1368.73824350464,0,1468.38426066632,6.92123106601892,0,0,2825.60779573187,72033.3682163707,87350.4462506607,"1_124_7",1,FALSE
"6345",2018-04-28,62975,12408.2516879486,-942.511187258196,0,1642.81318319747,2.60278164250395,0,0,3258.71659463954,72033.3682163707,88403.2412765406,"1_124_7",1,FALSE
"6346",2018-05-05,73440,12431.6003855668,-856.049266537789,0,1833.71748233367,14.5915071264651,0,0,2661.82608454481,72033.3682163707,88119.0544094046,"1_124_7",1,FALSE
"6347",2018-05-12,73081,12454.949083185,-1253.95861136551,0,2392.23693617765,9.64266697390327,0,0,2100.20207770055,72033.3682163707,87736.4403690422,"1_124_7",1,FALSE
"6348",2018-05-19,63422,12478.2977723577,-1749.91096462174,0,2525.71296494952,0.0382325327441168,0,0,2274.53855576486,72033.3682163707,87562.0447773538,"1_124_7",1,FALSE
"6349",2018-05-26,65930,12501.6464615305,-1835.85276438365,0,2505.78083581242,0.73251525476319,0,0,3017.82672442494,72033.3682163707,88223.5019890096,"1_124_7",1,FALSE
"6350",2018-06-02,67830,12524.9951507032,-1457.19693788946,0,2134.35695114634,21.0305298474823,0,0,2041.20990298749,72033.3682163707,87297.7638131657,"1_124_7",1,FALSE
"6351",2018-06-09,72316,12548.3438418797,-1076.11401062129,0,1969.40112488975,88.6891287602864,0,0,2243.1731099989,72033.3682163707,87806.861411278,"1_124_7",1,FALSE
"6352",2018-06-16,66903,12571.6925330562,-1125.94703975191,0,1807.41153044834,14.785964874483,0,0,1950.33734717668,72033.3682163707,87251.6485521744,"1_124_7",1,FALSE
"6353",2018-06-23,68825,12595.0412242327,-1488.37535212266,0,1872.29449042654,4.67939927639009,0,0,2392.48898181076,72033.3682163707,87409.4969599944,"1_124_7",1,FALSE
"6354",2018-06-30,90421,12618.3899154092,-1625.61259549755,0,2123.84268043477,8.20677433425901,0,0,2267.22874510925,72033.3682163707,87425.4237361605,"1_124_7",1,FALSE
"6355",2018-07-07,47768,12641.7386173369,-1238.05744640395,0,2723.00122855916,6.34398411901243,0,0,1828.46664262572,72033.3682163707,87994.8612426076,"1_124_7",1,FALSE
"6356",2018-07-14,110359,12665.0873192647,-676.089147871005,0,3221.10177901876,369.691481508928,0,0,2988.15665233377,72033.3682163707,90601.3163006259,"1_124_7",1,FALSE
"6357",2018-07-21,111259,12688.4360211925,-586.819975169646,0,2875.00370254931,189.221058494549,0,0,2188.19184801714,72033.3682163707,89387.4008714545,"1_124_7",1,FALSE
"6358",2018-07-28,69277,12711.7847201369,-1160.10058145983,0,2733.2091225574,74.7898528678123,0,0,2192.28572419945,72033.3682163707,88585.3370546724,"1_124_7",1,FALSE
"6359",2018-08-04,73348,12735.1334190813,-1835.12114564573,0,2550.31833576846,105.078826633814,0,0,1511.09544934821,72033.3682163707,87099.8731015567,"1_124_7",1,FALSE
"6360",2018-08-11,59450,12758.4821180257,-1844.44255130579,0,2578.49963265229,129.319508084385,0,0,1981.66053772699,72033.3682163707,87636.8874615543,"1_124_7",1,FALSE
"6361",2018-08-18,85245,12781.8308169701,-1034.67398106819,0,3387.92219020623,355.283335337182,0,0,2570.52030998335,72033.3682163707,90094.2508877994,"1_124_7",1,FALSE
"6362",2018-08-25,96340,12805.1795228478,-68.7858734902642,0,3631.61793409273,2183.42631379729,0,0,2720.86923118847,72033.3682163707,93305.6753448067,"1_124_7",1,FALSE
"6363",2018-09-01,87248,12828.5282287255,232.001252237402,0,3915.429590914,1273.80313676261,0,0,1968.42940261836,72033.3682163707,92251.5598276285,"1_124_7",1,FALSE
"6364",2018-09-08,72504,12851.8769346031,-275.163899706098,0,3816.05737268811,2018.61227791776,0,0,1980.87834361255,72033.3682163707,92425.6292454861,"1_124_7",1,FALSE
"6365",2018-09-15,102759,12875.2256404808,-912.184537475797,0,4140.21526973766,814.12984927685,0,0,1903.68152412014,72033.3682163707,90854.4359625103,"1_124_7",1,FALSE
"6366",2018-09-22,94933,12898.5743378481,-872.664197495442,0,4093.28201900389,1234.12485830238,0,0,1799.71264653135,72033.3682163707,91186.397880561,"1_124_7",1,FALSE
"6367",2018-09-29,99169,12921.9230352155,-32.7231462390584,0,4581.75275305631,1025.44075283871,0,0,1472.75143341445,72033.3682163707,92002.5130446566,"1_124_7",1,FALSE
"6368",2018-10-06,116818,12945.2717325828,936.460166469216,0,4579.83279055088,104.166530487422,0,0,1233.87036190948,72033.3682163707,91832.9697983705,"1_124_7",1,FALSE
"6369",2018-10-13,105914,12968.6204339074,1255.42017266471,0,4162.1187569547,190.549082442214,0,0,1181.42935596681,72033.3682163707,91791.5060183065,"1_124_7",1,FALSE
"6370",2018-10-20,128191,12991.969135232,849.094002710567,0,4959.23141417046,129.074722809977,0,0,1140.92215229268,72033.3682163707,92103.6596435864,"1_124_7",1,FALSE
"6371",2018-10-27,112396,13015.3178365566,516.609671339776,0,4841.18531063938,158.969143866314,0,0,1246.97928898027,72033.3682163707,91812.429467753,"1_124_7",1,FALSE
"6372",2018-11-03,156591,13038.6665378812,1294.91282066196,0,4453.9751243632,495.33596566737,0,0,1219.59024899713,72033.3682163707,92535.8489139416,"1_124_7",1,FALSE
"6373",2018-11-10,186876,13062.015233856,3554.47156385223,0,6052.06024322594,717.165598580908,0,0,3723.58856854196,72033.3682163707,99142.6694244277,"1_124_7",1,FALSE
"6374",2018-11-17,208474,13085.3639298308,6567.69364682262,0,8103.7740559572,1994.24132902214,0,0,4079.40116224977,72033.3682163707,105863.842340253,"1_124_7",1,FALSE
"6375",2018-11-24,338311,13108.7126258056,8895.35343868692,0,8924.35367753261,13106.8785666403,0,0,4227.22140154722,72033.3682163707,120295.887926583,"1_124_7",1,FALSE
"6376",2018-12-01,266300,13132.0623971142,9309.08747327317,0,7669.67855854807,316.533095255851,0,0,5348.6340881346,72033.3682163707,107809.363828697,"1_124_7",1,FALSE
"6377",2018-12-08,187382,13155.4121684227,7581.16448101431,0,5098.4220419814,39.4900476448319,0,0,3278.25545767025,72033.3682163707,101186.112413104,"1_124_7",1,FALSE
"6378",2018-12-15,190487,13178.7619397313,4582.09958411536,0,3830.21481022924,305.791153774575,0,0,2255.30578279591,72033.3682163707,96185.541487017,"1_124_7",1,FALSE
"6379",2018-12-22,109947,13202.1117110398,1643.35605808313,0,3191.64379221736,27.9463862129613,0,0,2009.15121828504,72033.3682163707,92107.577382209,"1_124_7",1,FALSE
"6380",2018-12-29,66448,13225.4635414362,-309.072168714015,0,3145.37406391755,11.9427872262388,0,0,3232.48065906224,72033.3682163707,91339.5570992989,"1_124_7",1,FALSE
"6381",2019-01-05,69510,13248.8153718326,-1192.44575391917,0,2940.82655194889,1.00487828282144,0,0,3438.57330640378,72033.3682163707,90470.1425709196,"1_124_7",1,FALSE
"6382",2019-01-12,55500,13272.1672022289,-1507.61865418994,0,2805.0368418241,7.54223412325183,0,0,2371.71057938783,72033.3682163707,88982.2064197448,"1_124_7",1,FALSE
"6383",2019-01-19,82436,13296.0242967091,-1719.98544381369,0,2921.08108544405,63.9070883365862,0,0,3024.2489523224,72033.3682163707,89618.6441953691,"1_124_7",1,FALSE
"6384",2019-01-26,70817,13319.8813911892,-1888.27512177754,0,2858.53811162763,1798.70707362233,0,0,2373.24951270562,72033.3682163707,90495.4691837379,"1_124_7",1,FALSE
"6385",2019-02-02,68198,13343.7384856693,-1824.48202906277,0,3241.74886178737,818.183643538608,0,0,2133.40866591123,72033.3682163707,89745.9658442144,"1_124_7",1,FALSE
"6386",2019-02-09,64101,13367.5955801495,-1493.85516606102,0,2840.37045675041,171.266237078448,0,0,2111.09223513168,72033.3682163707,89029.8375594196,"1_124_7",1,FALSE
"6387",2019-02-16,103598,13394.1651218171,-1150.71741293652,0,2366.21930907058,196.670993858396,0,0,3003.71663297494,72033.3682163707,89843.4228611552,"1_124_7",1,FALSE
"6388",2019-02-23,81055,13420.7346634847,-1068.81799448696,0,2348.60607624081,10.4570486789329,0,0,1760.94071673263,72033.3682163707,88505.2887270208,"1_124_7",1,FALSE
"6389",2019-03-02,74590,13447.3042051524,-1226.49377904028,0,3035.65857213846,1.52296888624133,0,0,2523.76635625398,72033.3682163707,89815.1265397615,"1_124_7",1,FALSE
"6390",2019-03-09,59796,13473.87374682,-1352.51867792167,0,3249.82841971824,5.20182191538841,0,0,2413.87645740036,72033.3682163707,89823.629984303,"1_124_7",1,FALSE
"6391",2019-03-16,87191,13506.5284092739,-1279.72800345024,0,3443.77380773736,32.0667969016985,0,0,2120.13299902483,72033.3682163707,89856.1422258582,"1_124_7",1,FALSE
"6392",2019-03-23,82885,13539.1830717277,-1157.62546787392,0,3834.06659079711,52.9020336630849,0,0,2070.88491008896,72033.3682163707,90372.7793547736,"1_124_7",1,FALSE
"6393",2019-03-30,67061,13571.8377341816,-1242.7861693933,0,3118.52376598321,131.918582763006,0,0,2781.66329597029,72033.3682163707,90394.5254258755,"1_124_7",1,FALSE
"6394",2019-04-06,79718,13612.3102582412,-1524.10220457906,0,3145.33971755749,22.3807383543011,0,0,2262.30208970805,72033.3682163707,89551.5988156526,"1_124_7",1,FALSE
"6395",2019-04-13,55278,13652.7827823007,-1676.13499770819,0,3549.12916928323,71.4046057192611,0,0,2086.8885138919,72033.3682163707,89717.4382898576,"1_124_7",1,FALSE
"6396",2019-04-20,75983,13693.2553063603,-1444.17430822445,0,3825.33240079419,201.040164261121,0,0,2319.46158435123,72033.3682163707,90628.2833639131,"1_124_7",1,FALSE
"6397",2019-04-27,90974,13733.7278304199,-1005.95194634129,0,3505.68373073147,140.327475143614,0,0,2924.30582345831,72033.3682163707,91331.4611297827,"1_124_7",1,FALSE
"6398",2019-05-04,80480,13783.7282998956,-832.589668438523,0,3887.28407546243,76.3644295666143,0,0,1890.66344419133,72033.3682163707,90838.8187970481,"1_124_7",1,FALSE
"6399",2019-05-11,77122,13833.7287693713,-1159.27765540399,0,3618.24416534286,145.933856520706,0,0,1267.59816901377,72033.3682163707,89739.5955212153,"1_124_7",1,FALSE
"6400",2019-05-18,65836,13883.729238847,-1680.14434682257,0,3197.5997924342,479.137091304687,0,0,1536.131276891,72033.3682163707,89449.8212690249,"1_124_7",1,FALSE
"6401",2019-05-25,87411,13944.2904457872,-1861.4678907862,0,3913.68401846882,779.056412253288,0,0,1510.9517981903,72033.3682163707,90319.883000284,"1_124_7",1,FALSE
"6402",2019-06-01,71105,14004.8516527274,-1542.03535530767,0,3983.81701027337,39.2660419753242,0,0,1217.00100080095,72033.3682163707,89736.26856684,"1_124_7",1,FALSE
"6403",2019-06-08,61429,14065.4128596676,-1119.49114774716,0,3868.4938300734,323.315968633199,0,0,1037.22180689853,72033.3682163707,90208.3215338962,"1_124_7",1,FALSE
"6404",2019-06-15,100718,14125.9740666078,-1082.32847377484,0,3150.20819063219,431.198743665021,0,0,1137.94127685613,72033.3682163707,89796.3620203569,"1_124_7",1,FALSE
"6405",2019-06-22,83203,14197.0774243959,-1423.62495081407,0,2373.2733933384,318.369442965791,0,0,1561.27480342582,72033.3682163707,89059.7383296825,"1_124_7",1,FALSE
"6406",2019-06-29,70026,14268.180782184,-1639.02069759639,0,3156.26928572887,95.3127991322321,0,0,1714.09851256356,72033.3682163707,89628.2088983829,"1_124_7",1,FALSE
"6407",2019-07-06,64059,14339.2841399721,-1338.12154185249,0,4001.62933473041,65.3885490820127,0,0,1566.08401658223,72033.3682163707,90667.6327148849,"1_124_7",1,FALSE
"6408",2019-07-13,97488,14420.5970686167,-758.525549701007,0,4572.4555433905,764.563283194562,0,0,747.561494440041,72033.3682163707,91780.0200563115,"1_124_7",1,FALSE
"6409",2019-07-20,80835,14501.9099972614,-549.10900880721,0,4179.25565697225,168.784023563225,0,0,2215.89933042116,72033.3682163707,92550.1082157815,"1_124_7",1,FALSE
"6410",2019-07-27,67987,14583.222925906,-1026.37761502538,0,4015.30610965918,430.108118268491,0,0,1272.2690094133,72033.3682163707,91307.8967645923,"1_124_7",1,FALSE
"6411",2019-08-03,65743,14664.5358545506,-1745.37659767109,0,2488.87476592842,32.4104063402725,0,0,768.086482852063,72033.3682163707,88241.899128371,"1_124_7",1,FALSE
"6412",2019-08-10,51781,14751.7235441727,-1910.62158843431,0,2396.90113502676,69.6316462345151,0,0,971.626914489867,72033.3682163707,88312.6298678602,"1_124_7",1,FALSE
"6413",2019-08-17,88469,14838.9112337948,-1217.38707769684,0,2764.97964145059,174.475468984593,0,0,1168.18044264167,72033.3682163707,89762.5279255455,"1_124_7",1,FALSE
"6414",2019-08-24,114522,14926.0989234168,-210.993107711597,0,3238.11030054665,67.5852868936397,0,0,1190.79171938172,72033.3682163707,91244.9613388979,"1_124_7",1,FALSE
"6415",2019-08-31,89866,15014.3558958133,246.071353728828,0,2707.20908889997,69.4117020662577,0,0,1364.42017913368,72033.3682163707,91434.8364360127,"1_124_7",1,FALSE
"6416",2019-09-07,99880,15102.6128682097,-148.363223689299,0,3590.68445033728,732.962526909944,0,0,1980.68770045217,72033.3682163707,93291.9525385905,"1_124_7",1,FALSE
"6417",2019-09-14,108644,15190.8698406061,-830.279104998796,0,2796.2346796846,609.025484572256,0,0,2967.33414180927,72033.3682163707,92766.5532580441,"1_124_7",1,FALSE
"6418",2019-09-21,85220,15279.1268130025,-947.232668100822,0,2579.52384132524,2766.15735921655,0,0,3195.77164859139,72033.3682163707,94906.7152104055,"1_124_7",1,FALSE
"6419",2019-09-28,76997,15367.3849598965,-218.333454845533,0,3756.79286565693,15503.1263402918,0,0,1565.60930738027,72033.3682163707,108007.948234751,"1_124_7",1,FALSE
"6420",2019-10-05,163874,15455.6431067904,794.227182354548,0,4173.66651374076,1663.82512656224,0,0,2335.00980344174,72033.3682163707,96455.7399492604,"1_124_7",1,FALSE
"6421",2019-10-12,136164,15543.9012536843,1262.44343100951,0,3988.10544506362,1558.03273221994,0,0,2707.94973542057,72033.3682163707,97093.8008137686,"1_124_7",1,FALSE
"6422",2019-10-19,144244,15632.1594005783,947.700130250035,0,3718.23948845651,1198.86387513011,0,0,2361.09561275066,72033.3682163707,95891.4267235363,"1_124_7",1,FALSE
"6423",2019-10-26,135736,15720.4175474722,520.3538281992,0,5556.06181252573,793.877801615352,0,0,2244.94136940135,72033.3682163707,96869.0205755845,"1_124_7",1,FALSE
"6424",2019-11-02,118467,15808.6756943662,1043.87918001469,0,6093.66044170065,952.688685356318,0,0,1952.65545288572,72033.3682163707,97884.9276706942,"1_124_7",1,FALSE
"6425",2019-11-09,214919,15896.9338412601,3061.06481876965,0,9422.41151022826,3504.36727418502,0,0,3753.62473758994,72033.3682163707,107671.770398404,"1_124_7",1,FALSE
"6426",2019-11-16,217094,15985.191988154,6035.38300518847,0,10311.8252950083,9546.8394987353,0,0,5393.30918645541,72033.3682163707,119305.917189912,"1_124_7",1,FALSE
"6427",2019-11-23,206061,16073.450135048,8594.69628733054,0,9673.78028887424,17692.0261197768,0,0,2877.09016686432,72033.3682163707,126944.411214265,"1_124_7",1,FALSE
"6428",2019-11-30,388146,16161.7082819419,9401.86596190573,0,9741.13177702941,12589.2685101227,0,0,5254.25541092128,72033.3682163707,125181.598158292,"1_124_7",1,FALSE
"6429",2019-12-07,358799,16249.9664288359,8019.19864819918,0,7199.01780411669,12413.7545565423,0,0,5160.37209813023,72033.3682163707,121075.677752195,"1_124_7",1,FALSE
"6430",2019-12-14,275981,16338.2245757298,5150.77603659105,0,4123.77244283871,11077.838247294,0,0,2862.44501433071,72033.3682163707,111586.424533155,"1_124_7",1,FALSE
"6431",2019-12-21,186635,16426.4827226237,2111.99877664008,0,2872.46299651173,3513.10058251595,0,0,2503.74444475954,72033.3682163707,99461.1577394217,"1_124_7",1,FALSE
"6432",2019-12-28,130755,16514.7408695177,-47.2835157074581,0,3607.99076173647,166.573950055408,0,0,1402.41501034291,72033.3682163707,93677.8052923157,"1_124_7",1,FALSE
"6433",2020-01-04,129272,16602.9990164116,-1093.91646997604,0,2503.92382682523,94.6806695316138,0,0,1551.57420254402,72033.3682163707,91692.6294617071,"1_124_7",1,FALSE
"6434",2020-01-11,90981,16691.2571633056,-1467.64132000228,0,2251.39671070906,227.535066463316,0,0,2437.4198848715,72033.3682163707,92173.3357217178,"1_124_7",1,FALSE
"6435",2020-01-18,105848,16779.5153101995,-1681.54241331248,0,2296.67833317316,341.507572410091,0,0,2408.0672688532,72033.3682163707,92177.5942876942,"1_124_7",1,FALSE
"6436",2020-01-25,76253,16867.7734570934,-1869.72429288721,0,3318.89656318413,161.854257604823,0,0,1822.26245425269,72033.3682163707,92334.4306556186,"1_124_7",1,FALSE
"6437",2020-02-01,72475,16956.0316039874,-1858.72374336653,0,3863.33008805134,8.23010272364563,0,0,7118.95801117603,72033.3682163707,98121.1942789425,"1_124_7",1,FALSE
"6438",2020-02-08,77613,17044.2897508813,-1563.70419367561,0,4039.61527168324,399.24492433318,0,0,3138.99130808127,72033.3682163707,95091.8052776741,"1_124_7",1,FALSE
"6439",2020-02-15,168172,17132.5478977753,-1197.98939006806,0,3389.44709852309,2130.08606921337,0,0,1676.1965017284,72033.3682163707,95163.6563935427,"1_124_7",1,FALSE
"6440",2020-02-22,119598,17220.8060446692,-1060.47501586951,0,3267.99270371123,2112.63373292865,0,0,2527.57205596915,72033.3682163707,96101.8977377794,"1_124_7",1,FALSE
"6441",2020-02-29,99357,17309.0641915631,-1191.93851090981,0,3174.52183871736,362.44626473183,0,0,1674.59135432286,72033.3682163707,93362.0533547961,"1_124_7",1,FALSE
"6442",2018-01-06,59417,11854.8092841233,-1246.70446239162,0,1.29489766931382,21.0944179961754,0,0,1327.15882926158,72365.3158651395,84322.9688317983,"1_124_15",1,FALSE
"6443",2018-01-13,56806,11877.8090256038,-1513.59352945215,0,0.586670813772928,0.148006123567055,0,0,3227.44824294943,72365.3158651395,85957.7142811779,"1_124_15",1,FALSE
"6444",2018-01-20,48715,11900.8087670843,-1721.37239736313,0,2.66362471257136,7.7808874759842,0,0,2962.57866049145,72365.3158651395,85517.7754075406,"1_124_15",1,FALSE
"6445",2018-01-27,72047,11923.8085085647,-1859.61299427976,0,0.708531233518912,27.2026528425379,0,0,2799.80220042068,72365.3158651395,85257.2247639212,"1_124_15",1,FALSE
"6446",2018-02-03,56235,11946.8082500452,-1743.95653835073,0,1.08124959065887,4.22032010486904,0,0,2685.36399626504,72365.3158651395,85258.8331427946,"1_124_15",1,FALSE
"6447",2018-02-10,56347,11969.8079894355,-1394.07483120627,0,2.56341426610033,2.94510828922478,0,0,2893.45437683008,72365.3158651395,85840.0119227541,"1_124_15",1,FALSE
"6448",2018-02-17,81604,11992.8077288258,-1089.66051626751,0,2.82792010169253,76.6955687464164,0,0,4714.11900626461,72365.3158651395,88062.1055728105,"1_124_15",1,FALSE
"6449",2018-02-24,80492,12015.8074682161,-1063.10635491207,0,2.16484741626696,0.00236470284122823,0,0,4385.2823458018,72365.3158651395,87705.4665363644,"1_124_15",1,FALSE
"6450",2018-03-03,61804,12038.8072124818,-1233.63953677387,0,2.13593961773447,0.12564037226391,0,0,3142.05844558618,72365.3158651395,86314.8035664236,"1_124_15",1,FALSE
"6451",2018-03-10,64944,12061.8069567474,-1325.87481197774,0,2.52812981034819,32.2058246003281,0,0,3317.92093361376,72365.3158651395,86453.9028979336,"1_124_15",1,FALSE
"6452",2018-03-17,62945,12084.8067010131,-1227.27566040406,0,1.45338790424666,0.14660642975329,0,0,3293.27696337174,72365.3158651395,86517.7238634543,"1_124_15",1,FALSE
"6453",2018-03-24,65018,12107.8064452788,-1128.9278190842,0,2.36029519344321,11.0582830382486,0,0,2929.59586013208,72365.3158651395,86287.2089296979,"1_124_15",1,FALSE
"6454",2018-03-31,68472,12130.8061899819,-1258.62645769714,0,3.15291405809906,1.64523442179177,0,0,2878.11379601837,72365.3158651395,86120.4075419225,"1_124_15",1,FALSE
"6455",2018-04-07,53473,12153.805934685,-1539.38060768995,0,720.076116265521,42.027810725981,0,0,2792.49530349501,72365.3158651395,86534.3404226211,"1_124_15",1,FALSE
"6456",2018-04-14,59351,12176.8056793881,-1629.83978900952,0,1337.60905168229,13.7207173383877,0,0,3572.12204744614,72365.3158651395,87835.733571985,"1_124_15",1,FALSE
"6457",2018-04-21,72647,12199.805420928,-1340.4086184173,0,1477.87254374677,3.53294523449767,0,0,2872.34016741312,72365.3158651395,87578.4583240446,"1_124_15",1,FALSE
"6458",2018-04-28,62975,12222.8051624678,-923.003448139807,0,1642.13648678529,1.31032549765425,0,0,3276.88548055901,72365.3158651395,88585.4498723095,"1_124_15",1,FALSE
"6459",2018-05-05,73440,12245.8049040077,-838.331083464878,0,1826.00839733146,7.60605305492341,0,0,2704.83106409338,72365.3158651395,88311.2352001621,"1_124_15",1,FALSE
"6460",2018-05-12,73081,12268.8046455475,-1228.00465157545,0,2379.61468642257,4.96804932774844,0,0,2145.69957206812,72365.3158651395,87936.39816693,"1_124_15",1,FALSE
"6461",2018-05-19,63422,12291.8043787682,-1713.69197110766,0,2492.52824139453,0.0172082492084345,0,0,2292.92725859896,72365.3158651395,87728.9009810427,"1_124_15",1,FALSE
"6462",2018-05-26,65930,12314.8041119888,-1797.85498009045,0,2463.10798109821,0.364708950376312,0,0,3013.80419322232,72365.3158651395,88359.5418803088,"1_124_15",1,FALSE
"6463",2018-06-02,67830,12337.8038452095,-1427.03642829258,0,2087.51955408154,11.0516245118679,0,0,2092.33415643012,72365.3158651395,87466.9886170799,"1_124_15",1,FALSE
"6464",2018-06-09,72316,12360.8035804039,-1053.84101093211,0,1934.30313465704,47.6509799282424,0,0,2261.57967448948,72365.3158651395,87915.8122236861,"1_124_15",1,FALSE
