"","Affiliate_Impressions_alphas","Affiliate_Impressions_gammas","Affiliate_Impressions_thetas","Email_Impressions_alphas","Email_Impressions_gammas","Email_Impressions_thetas","Facebook_Impressions_alphas","Facebook_Impressions_gammas","Facebook_Impressions_thetas","Google_Impressions_alphas","Google_Impressions_gammas","Google_Impressions_thetas","Organic_Views_alphas","Organic_Views_gammas","Organic_Views_thetas","train_size","Google_Impressions_inflexion","Facebook_Impressions_inflexion","Affiliate_Impressions_inflexion","Organic_Views_inflexion","Email_Impressions_inflexion","Google_Impressions_inflation","Facebook_Impressions_inflation","Affiliate_Impressions_inflation","Organic_Views_inflation","Email_Impressions_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"32",2.24081137975,0.70296837413,0.22150934355,2.70592303275,0.56541971666,0.14727770862,2.9664388725,0.69555507446,0.02149668288,1.07273591775,0.93494783975,0.26985913395,1.652546291,0.73127716464,0.11491484613,0.63962137823,2703841.92451096,802355.93207474,13879.7215988509,32475.9093506711,596231.319627276,1.36561879973246,1.02178293778083,1.28174852334546,1.12619767537271,1.1712647900627,0.0360997060211465,-0.134754433702752,-0.618059768735463,0.156118559638619,0.214981802196863,0.324193169932975,0.214981802196863,0.0195627678315894,0,1186931.04485808,0.2098216302,5654727.87225015,1e-04,0,0.263480424880981,67.5810518264771,"1_110_13",1,110,13,1648,TRUE,TRUE,3,0.028468404371105,1,FALSE
"33",2.15329402325,0.61261260338,0.23506451718,2.0564412155,0.90183610165,0.19663697667,2.93128491225,0.45797551182,0.06130895943,1.10911341,0.90504688489,0.21125490498,2.129289035,0.81831566409,0.00313945449,0.63794629676,2471445.59304121,539426.444176159,12220.3473006818,32604.0952596507,973150.040424814,1.26517756730036,1.06471577405239,1.30423816953895,1.00307220723745,1.24255588440832,0.155816543596649,-0.092872773903047,-0.364134100641054,0.146102247886485,0.210977216637184,0.297670031784418,0.210977216637184,0.0779635506828535,0,625903.439113013,0.1105978078,5654727.87225015,1e-04,0,0.218859910964966,67.94264793396,"1_111_2",1,111,2,1652,TRUE,TRUE,3,0.0321383816426537,1,FALSE
"34",2.3381146165,0.65141577492,0.12368614059,1.3434043405,0.61304837928,0.02726983416,2.9806587405,0.55432510544,0.03316137393,1.0891459505,0.99255358347,0.27850432344,2.288392275,0.96018826146,0.07423438914,0.64014928022,2895201.9156157,643317.994741392,11990.984902894,40942.4132352966,617018.004719419,1.38180035240207,1.03400171839905,1.13990766809353,1.07805131936084,1.02783565918565,0.0642682923236007,-0.121002429681285,-0.555372165156939,0.153820476521009,0.213675157163825,0.317851117269737,0.213675157163825,0.0311226377582111,0,987825.11342442,0.1746075848,5654727.87225015,1e-04,0,0.294025182723999,69.3383231163025,"1_113_7",1,113,7,1687,TRUE,TRUE,2,0.0278832865093868,3,FALSE
"35",2.8318848185,0.52566644338,0.12202917561,1.81730117025,0.82391187765,0.01902031731,2.86567321875,0.3040190581144,0.13438743537,1.26799870075,0.74843013397,0.29397859965,2.67230752225,0.97832199211,0.03320845716,0.63945557144,2217150.45771881,372677.977492768,9665.38722807588,40095.755566504,826943.043881258,1.41174154235291,1.15361383052809,1.13777509235327,1.03347806508208,1.01925326408905,0.898292713444667,0.152659242634378,0.718971926725816,0.0507124407615219,0.185771806115343,0.135108114737461,0.185771806115343,0.0587475079465142,0,11332.4904119678,0.00190426395,5654727.87225015,1e-04,0,0.271850824356079,69.8928530216217,"1_114_4",1,114,4,1699,TRUE,TRUE,1,0.0139056485272402,2,TRUE
"36",1.84828106475,0.77748436225,0.21900009519,2.130864411,0.46710535443,0.09353571096,2.975032266,0.61827523266,0.006192731871,1.16867868125,0.97427287641,0.23350605681,2.8666726685,0.86364480893,0.13017979992,0.6414108494,2718617.95084964,707629.697549826,15322.092381311,38959.6437527415,481657.731801865,1.30152504422638,1.00618010509837,1.27767023572497,1.1453879858522,1.10238531008944,0.0640545992497297,-0.130015240504748,-0.562084425427125,0.153838039511418,0.214532407039732,0.318536227441595,0.214532407039732,0.0212485650894362,0,1000537.23613598,0.1768558617,5654727.87225015,1e-04,0,0.296114683151245,70.0242583751678,"1_114_10",1,114,10,1705,TRUE,TRUE,2,0.027687869913314,1,FALSE
"37",2.41626992975,0.5918881196,0.16347098682,2.733190403,0.66869882035,0.0765041982,2.97131427275,0.5802924866,0.027069864189,1.082382611,0.88625465283,0.29767913595,1.652546291,0.73127716464,0.11491484613,0.63962137823,2635222.71216735,671327.109474506,11200.5404397867,32475.9093506711,685022.687342484,1.41909478729711,1.02758489805951,1.1936267873343,1.12619767537271,1.08221323548887,0.046067545324224,-0.126017122246197,-0.596013209448464,0.155309239008829,0.214152551118249,0.321976979420427,0.214152551118249,0.0252454906845217,0,1125684.06140501,0.1989894363,5654727.87225015,1e-04,0,0.267782211303711,70.0710434913635,"1_114_13",1,114,13,1708,TRUE,TRUE,3,0.0282311464875022,1,FALSE
"38",1.92736482975,0.50661978015,0.10265526861,1.07642935275,0.96220100506,0.03042736086,2.99487456325,0.57630109682,0.016407520116,1.02890776525,0.88465924489,0.24469998804,1.469719048,0.84246336214,0.13496427555,0.64217612204,2495732.59986513,663050.193789653,9195.3204448444,38192.9261827448,969475.827796463,1.32061100664146,1.01654137050556,1.11341975276258,1.15153758918299,1.03115887245268,0.020853390439144,-0.127237053158333,-0.64969928764657,0.157348403809107,0.214268526528399,0.327347459289143,0.214268526528399,0.0230823824525386,0,1297420.54988317,0.2293628986,5654727.87225015,1e-04,0,0.27959680557251,70.6804773807526,"1_115_13",1,115,13,1723,TRUE,TRUE,3,0.028934059378409,3,FALSE
"39",2.938867006,0.43574768718,0.27826208475,1.73408978125,0.89942871674,0.016437215571,2.98109767325,0.70160992795,0.015308126745,1.1327011745,0.82884060355,0.14354296581,2.5906065125,0.34719565844,0.1704711102,0.6399827405,2121365.1581287,806765.412309702,8987.70736840229,16341.8679659748,901960.613523987,1.1660736102558,1.01541605538225,1.38148866926387,1.19931598175526,1.01659524725781,0.0161404366343124,-0.133281622628169,-0.663582276409765,0.157726633958973,0.214842243198418,0.328721964328681,0.214842243198418,0.0198368580812811,0,1381679.17593433,0.2442649513,5654727.87225015,1e-04,0,0.29145359992981,71.7918589115143,"1_117_5",1,117,5,1745,TRUE,TRUE,3,0.0290987199292647,3,FALSE
"40",2.2250818245,0.67381558746,0.18824819418,1.27870286925,0.98382125728,0.13272740757,2.97386283075,0.52094036881,0.004713439719,1.17592490275,0.95757965203,0.29218432002,2.2470020945,0.58698035618,0.0615983628,0.64025838434,2831632.86981307,595777.993426033,12980.3630463421,24721.8689465924,1030893.40158506,1.40820351197367,1.00469694932185,1.22971906352333,1.06392003151732,1.15178203870909,0.0920099657651967,-0.118753634097997,-0.50149344386457,0.15152316050806,0.213460727220341,0.312297351532974,0.213460727220341,0.033347892768332,0,862993.609484085,0.1525297782,5654727.87225015,1e-04,0,0.323846578598022,71.8720512390137,"1_117_8",1,117,8,1748,TRUE,TRUE,1,0.0272466441780968,3,FALSE
"41",2.14824701575,0.58036081899,0.25161370191,0.9512603015,0.90117969002,0.20000021649,2.97387580975,0.41760310219,0.016407520116,1.02890776525,0.88465924489,0.24469998804,1.5117099445,0.99161753892,0.08179078326,0.63955531487,2495732.59986513,480463.805052801,11724.6525627688,42598.4534510137,974062.332719256,1.32061100664146,1.01654137050556,1.33278928188347,1.08668193485778,1.24773005660079,0.137396826204177,-0.097296811480416,-0.403974701380207,0.147687590564408,0.211403811787691,0.30198559149376,0.211403811787691,0.0699869345153724,0,649064.557409953,0.114694103,5654727.87225015,1e-04,0,0.317815780639648,71.9799456596375,"1_117_13",1,117,13,1753,TRUE,TRUE,3,0.0309261719025638,3,FALSE
"42",2.481124447,0.52514040094,0.22202051136,2.52913121925,0.73447170508,0.10894106262,2.9495498775,0.48518759273,0.003898845624,1.2010974305,0.78094063668,0.26537500884,2.579429017,0.94016211301,0.04871259141,0.63557824097,2248448.20089274,554658.655771175,10372.5938010033,39106.8388551274,762024.143682959,1.35737392196345,1.00388207850603,1.28258252170978,1.04988443347177,1.1212888924065,0.127009248978049,-0.113614671289313,-0.431572781642095,0.148574165871434,0.212969900049935,0.304939228612323,0.212969900049935,0.0468530864368284,0,724608.939179843,0.128054947,5654727.87225015,1e-04,0,0.252388477325439,72.5205316543579,"1_118_11",1,118,11,1766,TRUE,TRUE,1,0.0275081011131554,1,FALSE
"43",2.01646669575,0.68208124024,0.20030714493,1.05541582725,0.77024298447,0.09536596221,2.9859739895,0.54532339027,0.011025596409,1.15485220125,0.95757061902,0.25368813105,2.12168711025,0.69597054777,0.05376528498,0.64076489504,2725379.6356489,625678.948807077,13256.3047323979,29090.7245690136,794811.179786078,1.33634571688173,1.01105602241422,1.24808687374814,1.0553438079905,1.10459780406366,0.132016213489775,-0.123033319088485,-0.418787007331471,0.148147485922811,0.213868624294451,0.303574425926752,0.213868624294451,0.0292657380503081,0,692559.767084062,0.122386703,5654727.87225015,1e-04,0,0.236598253250122,72.9852752685547,"1_119_7",1,119,7,1777,TRUE,TRUE,2,0.0258257692585487,3,TRUE
"44",2.9519440245,0.71967267286,0.212915478,2.26599572125,0.7219938198,0.23209579614,2.96763395375,0.66238797147,0.013981143246,1.03207067725,0.91670222173,0.20942058801,2.053677036,0.66672846588,0.13728958551,0.63641377262,2498836.86924989,761146.091964063,14118.3543397326,30299.1528283599,793405.155836158,1.26227149983209,1.01406107256622,1.26788789472117,1.15455018333594,1.29936057936709,0.041491089661132,-0.132500299255325,-0.607295341706227,0.155681338423956,0.214768170609114,0.323112994396337,0.214768170609114,0.0195755087023343,0,1135198.33404457,0.2006721387,5654727.87225015,1e-04,0,0.251025915145874,73.0322046279907,"1_119_9",1,119,9,1779,TRUE,TRUE,1,0.028318115338696,1,FALSE
"45",2.2181324345,0.52292034989,0.26043647853,1.213372936,0.76484996579,0.18728928648,2.96000688825,0.55004098602,0.03257276988,1.168436108,0.87555128771,0.20466545187,2.64120819575,0.83514849983,0.10535378115,0.63738676847,2375727.25713937,638150.597242081,10636.5636482453,36731.0349459206,821574.740849851,1.25479979643131,1.03337821150576,1.34852779802491,1.11450088230152,1.22839736733439,0.0983779492859848,-0.118010797201249,-0.485630235082023,0.150990888851347,0.213389847971513,0.310643267565555,0.213389847971513,0.0397797675318366,0,822454.852768738,0.145360059,5654727.87225015,1e-04,0,0.246338367462158,73.0467326641083,"1_119_10",1,119,10,1780,TRUE,TRUE,2,0.0275131825037836,1,FALSE
"46",2.3919305805,0.50661978015,0.10265526861,1.07642935275,0.96220100506,0.03042736086,2.99487456325,0.57630109682,0.016407520116,1.096464774,0.88990884554,0.27028611075,1.60123463775,0.78024691393,0.10442069616,0.63632027267,2574680.46898915,663050.193789653,9195.3204448444,34284.0930129631,969475.827796463,1.36640909534952,1.01654137050556,1.11341975276258,1.11337231593074,1.03115887245268,0.0458815840853157,-0.125626945431101,-0.597088963096685,0.155324376396672,0.214115444844143,0.322085471493883,0.214115444844143,0.0230209021056788,0,1105898.37741646,0.1954901233,5654727.87225015,1e-04,0,0.235671043395996,73.0986053943634,"1_119_13",1,119,13,1783,TRUE,TRUE,1,0.0282016807587457,3,FALSE
"47",2.692491603,0.4571581032,0.1898252265,2.52913121925,0.73447170508,0.04946366838,2.99672167175,0.52589413378,0.021320127381,1.127701731,0.9369586104,0.24884922204,2.08059210525,0.99459675859,0.09431928798,0.63478853111,2654058.77688204,606588.678649481,8816.81867602184,43261.7089505501,744965.351340294,1.32782842768897,1.02160019701514,1.23209034604156,1.10129881645893,1.05165733518318,0.0873707343417616,-0.118513388856087,-0.510745212428789,0.151909759128886,0.213437806321605,0.313258016972032,0.213437806321605,0.0346393093713214,0,888278.444182837,0.1570016757,5654727.87225015,1e-04,0,0.233825445175171,73.6057896614075,"1_120_11",1,120,11,1796,TRUE,TRUE,1,0.0274617711969233,1,FALSE
"48",2.6052801885,0.4755726903,0.29895034758,2.10702897025,0.90529061152,0.22315664055,2.99874614725,0.55187348298,0.028734001092,1.0972278895,0.95984726696,0.23487167838,1.76424856175,0.78975363318,0.12977901015,0.63874488134,2681936.81055613,639000.94354816,9971.15178945516,35611.6106927912,990136.342503446,1.30382389107918,1.02933004609773,1.4218234241809,1.14487580980985,1.28455700148594,0.0759237630923226,-0.120382121318507,-0.532656678025432,0.152859480954636,0.213616030250094,0.315521546537576,0.213616030250094,0.0304007029063427,0,941562.088350018,0.1664254666,5654727.87225015,1e-04,0,0.220054864883423,73.6651124954224,"1_120_14",1,120,14,1799,TRUE,TRUE,1,0.0275265363830214,1,FALSE
"49",2.668526734,0.48686319176,0.24759988545,2.03554550475,0.83301961923,0.2528188029,2.9287743655,0.63144310206,0.003627000612,1.1224398335,0.83336211831,0.24588188235,2.406771694,0.8254906671,0.014650770795,0.63504845942,2353743.30958575,721755.619005067,9805.44111943559,33245.0850277764,925859.619725486,1.32265886527453,1.00361043294452,1.32575024632199,1.0144996001166,1.33502426554539,0.0905243315753873,-0.131645160364732,-0.506750983867195,0.151647069348096,0.214687070719934,0.312843634644415,0.214687070719934,0.0205603302517828,0,857445.480157516,0.1515485313,5654727.87225015,1e-04,0,0.207883358001709,73.9658150672913,"1_121_1",1,121,1,1801,TRUE,TRUE,3,0.0268916999714865,1,FALSE
"50",1.5414549105,0.69418430513,0.22176096084,0.565931246675,0.91280140012,0.1849121046,2.99578033925,0.56874560405,0.03205310118,1.1233656575,0.82823349285,0.21798573333,1.74065795075,0.48458877101,0.03776621571,0.64099296542,2276480.72584261,659673.11461663,13708.8788757012,19946.7937660242,979376.925330329,1.27595659887344,1.03282834763006,1.28215891511155,1.03824781707241,1.22484798142908,0.0990430456953236,-0.12305849828123,-0.483088015663206,0.150935188114805,0.213871021823107,0.310377366447402,0.213871021823107,0.0301128764864941,0,803061.217658056,0.1419300841,5654727.87225015,1e-04,0,0.236786603927612,74.0527925491333,"1_121_5",1,121,5,1805,TRUE,TRUE,3,0.0268037311178691,3,FALSE
"51",2.83156409975,0.41221428008,0.18990032505,2.37909433775,0.76623580535,0.09060224529,2.96530087725,0.68379955719,0.0364143042,1.06546743275,0.82730285657,0.25480767333,2.54242808825,0.37509934838,0.15987323439,0.63704778746,2357215.91145313,794924.994133743,7950.46143212228,17456.1501948138,789201.353722602,1.33833187371949,1.03746105126367,1.23220349517593,1.18464687643444,1.09885759126178,0.674108778260958,-0.61536587670701,0.483114866340886,0.0907767877504326,0.256499313669367,0.183232961851567,0.256499313669367,0.0195289611036081,0,91228.5532089299,0.01603474998,5654727.87225015,1e-04,0,0.237979650497437,74.0699248313904,"1_121_6",1,121,6,1806,TRUE,TRUE,3,0.00885576763159098,1,TRUE
"52",2.760527782,0.63590885552,0.10265526861,1.07642935275,0.96220100506,0.03042736086,2.99487456325,0.57630109682,0.016407520116,1.096464774,0.88990884554,0.27028611075,1.62565469025,0.72779372146,0.18397929345,0.64023065678,2574680.46898915,663050.193789653,11541.960912954,34761.0332977213,969475.827796463,1.36640909534952,1.01654137050556,1.11341975276258,1.21854652033964,1.03115887245268,0.0102160275898393,-0.127990898752533,-0.673323621351494,0.158200804587217,0.214340161145111,0.32968299884973,0.214340161145111,0.0230326845777995,0,1438185.95106442,0.2542587879,5654727.87225015,1e-04,0,0.279338836669922,74.2701518535614,"1_121_13",1,121,13,1813,TRUE,TRUE,3,0.0292579841434857,3,FALSE
"53",2.6737257315,0.50228115677,0.09628250604,1.4441130815,0.57281956429,0.00872496135,2.9407486045,0.65732373488,0.003384949317,1.21703740325,0.86996297463,0.28072497564,2.04068106525,0.365797773244,0.15861084735,0.63729018131,2543235.68964924,751245.199041215,9078.48018520028,17000.4374617716,572972.872382187,1.38601887395269,1.00336868197539,1.10563479679485,1.1829233344142,1.00874096397414,0.0658631171954993,-0.132171555869613,-0.55912739340228,0.153689337789683,0.2147369967807,0.318234589451313,0.2147369967807,0.0201249041838388,0,995786.879722331,0.1760157096,5654727.87225015,1e-04,0,0.312467098236084,74.803827047348,"1_122_3",1,122,3,1818,TRUE,TRUE,2,0.0276401372871031,3,FALSE
"54",2.906427794,0.368420478553,0.18685991997,2.4722209975,0.6051395235,0.12244105482,2.9846354635,0.64656573154,0.007629562089,1.0341641865,0.90563108515,0.22415201187,2.1137535175,0.89139148873,0.15431726031,0.63926550623,2504163.0115679,740552.012811226,7090.06640130449,41239.1612781928,631341.281124632,1.28599389704828,1.00762485356795,1.2276391497186,1.17709849895855,1.13839454415433,0.0350452277295963,-0.132604469078578,-0.622150830874919,0.156203930830196,0.214778047802059,0.324602752182248,0.214778047802059,0.0195662672468306,0,1181856.04453277,0.2089240613,5654727.87225015,1e-04,0,0.364214897155762,74.9497609138489,"1_122_8",1,122,8,1823,TRUE,TRUE,1,0.0285253925219969,1,FALSE
"55",2.692491603,0.4571581032,0.1898252265,2.52913121925,0.73447170508,0.04946366838,2.99672167175,0.52589413378,0.003459600654,1.24066411,0.90564927388,0.27393314475,2.08059210525,0.99459675859,0.09431928798,0.63478853111,2629724.15589295,601059.184388865,8816.81867602184,43261.7089505501,744965.351340294,1.37319685356022,1.00344322836345,1.23209034604156,1.10129881645893,1.05165733518318,0.0914813390763413,-0.120033815150154,-0.505377667237725,0.151567262055805,0.213582823024108,0.312701032677789,0.213582823024108,0.0339557634374838,0,888278.444182837,0.1570016757,5654727.87225015,1e-04,0,0.367312908172607,75.0031061172485,"1_122_11",1,122,11,1826,TRUE,TRUE,2,0.0273404695114172,1,FALSE
"56",2.0964273425,0.66404261614,0.19293991332,1.3909707425,0.74993415166,0.09159360942,2.98304204625,0.55231720955,0.014234449965,1.14035828325,0.94330742574,0.29767913595,1.652546291,0.73127716464,0.11491484613,0.63962137823,2804865.55972191,634746.966249392,12836.0275833075,32475.9093506711,772710.046561849,1.41909478729711,1.0143194468679,1.23680068522407,1.12619767537271,1.10004725945158,0.108749731886212,-0.123063637771786,-0.465403959109628,0.15011991719435,0.213871511195139,0.308521377198664,0.213871511195139,0.0267955018731766,0,779184.626174418,0.1377072497,5654727.87225015,1e-04,0,0.357847690582275,75.0365118980408,"1_122_13",1,122,13,1828,TRUE,TRUE,1,0.0264108194898336,3,FALSE
"57",2.668526734,0.51670089672,0.25398649383,2.12102883875,0.98744203437,0.17013866913,2.97932598325,0.61807738116,0.03093340851,1.00576527425,0.89178642103,0.22906220151,1.70912709725,0.67248696555,0.1081689627,0.63668423219,2477690.46386864,716474.581397614,10457.701677715,29661.2198438266,1052091.87537852,1.29410013828156,1.03164556702617,1.33698573779207,1.11791969655846,1.20324061601259,0.0563757033313184,-0.127841846788531,-0.572816537294433,0.154467826888067,0.21432599929439,0.319628586709677,0.21432599929439,0.0227320855296737,0,1033239.73765036,0.1826396541,5654727.87225015,1e-04,0,0.327475070953369,75.475811958313,"1_123_1",1,123,1,1831,TRUE,TRUE,2,0.0278559074689296,1,FALSE
"58",1.3399344415,0.88738069733,0.15042544473,0.565931246675,0.91280140012,0.1849121046,2.99578033925,0.56874560405,0.03205310118,1.1233656575,0.82823349285,0.21798573333,1.74065795075,0.48458877101,0.03776621571,0.64099296542,2276480.72584261,659673.11461663,16638.4362376981,19946.7937660242,979376.925330329,1.27595659887344,1.03282834763006,1.17546251800968,1.03824781707241,1.22484798142908,0.0990430456953236,-0.12305849828123,-0.483088015663206,0.150935188114805,0.213871021823107,0.310377366447402,0.213871021823107,0.0301128764864941,0,803061.217658056,0.1419300841,5654727.87225015,1e-04,0,0.35344672203064,75.5580496788025,"1_123_5",1,123,5,1835,TRUE,TRUE,3,0.0268037311178691,3,FALSE
"59",2.2181324345,0.38050005943,0.23003482737,2.9526863165,0.63239785502,0.09780396789,2.9543051585,0.54798379774,0.04953677961,1.06748862325,0.93482042309,0.20466545187,2.64120819575,0.83514849983,0.10535378115,0.63738676847,2536548.56184858,641435.120756174,7561.26028785757,36731.0349459206,653198.00577292,1.25479979643131,1.05165258793289,1.29580176704252,1.11450088230152,1.10755878492422,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,0,0.385356664657593,75.6794538497925,"1_123_10",1,123,10,1840,TRUE,TRUE,3,0.0277547912372962,1,FALSE
"60",1.63399203725,0.52376788427,0.19181411295,2.1946132195,0.80676311301,0.17182717941,2.931842849,0.53449554898,0.03146329743,1.14315073875,0.80530601219,0.25316617374,2.008976524,0.57169199029,0.08386867185,0.63514245029,2290836.32988073,619757.281379795,10116.1593344391,24609.5898591991,860259.574025941,1.33542173509984,1.03220497671061,1.23509398525513,1.08907939610521,1.20567160434358,0.0928940384428055,-0.116394816919968,-0.497327744561293,0.151449376598386,0.213235574647941,0.311863836342106,0.213235574647941,0.0420309038057792,0,854666.128569679,0.1510569728,5654727.87225015,1e-04,0,0.364453554153442,76.2904350757599,"1_124_7",1,124,7,1852,TRUE,TRUE,2,0.0278897929218166,1,FALSE
"61",2.41626992975,0.5918881196,0.16347098682,2.733190403,0.66869882035,0.0765041982,2.97131427275,0.5802924866,0.027069864189,1.082382611,0.84853825033,0.28424325285,2.25361052175,0.72696869432,0.012015326694,0.64007993168,2489326.95468405,671327.109474506,11200.5404397867,29205.1771669788,685022.687342484,1.39275540501284,1.02758489805951,1.1936267873343,1.01186054407195,1.08221323548887,0.0455858774029988,-0.125914548139761,-0.597185250333715,0.155348444110409,0.214142796823035,0.322095180487382,0.214142796823035,0.025733654041446,0,1125684.06140501,0.1989894363,5654727.87225015,1e-04,0,0.369770765304565,76.442241191864,"1_124_13",1,124,13,1858,TRUE,TRUE,3,0.0282601860117199,1,FALSE
"62",2.0572137385,0.76476449726,0.250355709,2.11294673725,0.91869943751,0.20438524668,2.97754367975,0.75018763468,0.02860545168,1.10159645575,0.94219773317,0.21775941009,1.872716769,0.69323754372,0.11121958332,0.63818325905,2589154.27416904,868566.171162713,15435.0716626862,30671.1368042311,995176.18282498,1.27559117414813,1.02919502920283,1.33057510399896,1.12164809713743,1.25454115371533,0.0879719188606177,-0.139535832652437,-0.50908209446376,0.151859716442436,0.21543424953003,0.313085542985944,0.21543424953003,0.0195299711586505,0,875349.461726607,0.1547150448,5654727.87225015,1e-04,0,0.337871313095093,76.4665591716766,"1_124_15",1,124,15,1860,TRUE,TRUE,2,0.0269229315400165,1,FALSE
"63",2.19651489975,0.61257695987,0.06289784703,0.57415869035,0.97935809592,0.013585144038,2.98261275025,0.67438960699,0.021885023229,1.092069136,0.98998127002,0.27351131718,1.57196051025,0.61563936173,0.15811980999,0.63684957092,2873393.6380725,778096.510580463,10838.4620793532,28596.8897949215,981186.92251275,1.37240831584011,1.02218511122375,1.06656866468405,1.18225426825876,1.01367647703353,0.0309241627826442,-0.13277958832996,-0.628519348159603,0.156537128162314,0.214794651267008,0.325239318521314,0.214794651267008,0.0195291263566584,0,1223929.59931856,0.2163652262,5654727.87225015,1e-04,0,0.350043773651123,76.9252095222473,"1_125_4",1,125,4,1864,TRUE,TRUE,1,0.0286139587992479,3,FALSE
"64",2.01646669575,0.68208124024,0.20030714493,1.05541582725,0.77024298447,0.06254903091,2.99411128275,0.51312301185,0.019306877556,1.2748018755,0.96310778086,0.28438951722,1.65101448275,0.69597054777,0.05376528498,0.64076489504,2825848.3610814,591243.805751375,13256.3047323979,29090.7245690136,784954.861824098,1.39303687774705,1.01952099464219,1.24808687374814,1.0553438079905,1.06622585870322,0.137985949221037,-0.114697965245668,-0.404972244672991,0.147637149630474,0.213073460523757,0.302092854897641,0.213073460523757,0.0447706186608144,0,692559.767084062,0.122386703,5654727.87225015,1e-04,0,0.383704423904419,77.00466132164,"1_125_7",1,125,7,1867,TRUE,TRUE,2,0.0268885761774399,3,FALSE
"65",2.544515681,0.41887809941,0.14926869972,1.206166541,0.99116996928,0.08862597132,2.99465751475,0.62385783612,0.017202994734,0.954828556,0.88757421898,0.23534388333,1.70069852325,0.95450874377,0.15431726031,0.63926550623,2481140.25330128,718059.261605551,7847.63149576554,44159.20560545,1020092.59149091,1.30462067609629,1.01735714552345,1.17387855530774,1.17709849895855,1.09649364670728,0.0309383200866488,-0.130516210037929,-0.626985581331085,0.15653598472662,0.214579956084632,0.325086124520808,0.214579956084632,0.0201579228253899,0,1181856.04453277,0.2089240613,5654727.87225015,1e-04,0,0.389302492141724,77.726352930069,"1_126_8",1,126,8,1883,TRUE,TRUE,1,0.0285934927055108,3,FALSE
"66",2.7491067805,0.45540468034,0.25357069443,2.5732860005,0.79896521591,0.19663697667,2.98363431975,0.51231040943,0.029317893789,1.12398406675,0.93057626534,0.21125490498,2.129289035,0.81831566409,0.00313945449,0.63794629676,2541159.6331198,593371.581192271,9214.14581428458,32604.0952596507,862144.496919449,1.26517756730036,1.02994375793131,1.33624845634831,1.00307220723745,1.24255588440832,0.157662493091697,-0.115681418004208,-0.364753879694001,0.145942421864797,0.213167432833109,0.297737645628196,0.213167432833109,0.0430752790055323,0,625903.439113013,0.1105978078,5654727.87225015,1e-04,0,0.241350412368774,78.2318131923676,"1_127_2",1,127,2,1892,TRUE,TRUE,3,0.0261235522070679,1,FALSE
"67",2.48567943175,0.51868462217,0.05921478309,2.0809386005,0.82947199704,0.10272754749,2.987211298,0.4579734261,0.05407124085,1.02282811725,0.98915878304,0.24213993414,1.30408142375,0.73184458842,0.017566553349,0.63407899775,2783548.00724947,537358.859047894,9156.24127758681,29554.362641095,858435.491085122,1.31619687672448,1.05664646793869,1.06242727197488,1.01743539812365,1.11358709002247,0.178375037953712,-0.0984534700683328,-0.316161158713351,0.144136938079535,0.211515202629369,0.292389058027065,0.211515202629369,0.0656413794040608,0,555072.539853976,0.09807059435,5654727.87225015,1e-04,0,0.260588645935059,78.4439995288849,"1_127_12",1,127,12,1902,TRUE,TRUE,2,0.0289646974325033,3,FALSE
"68",2.799420219,0.84958877883,0.21990063105,1.42527304725,0.93377354019,0.29194214106,2.93751643075,0.57437673319,0.00076916226,1.05728522025,0.91074269396,0.25585126677,2.2002022925,0.89896280024,0.10634173197,0.63976620461,2597627.8305486,655573.01991895,16754.3946924509,39577.1447643388,1061962.35728345,1.3401886110349,1.00076349380426,1.27913088808337,1.11569829537348,1.40797022777528,0.0616722904230634,-0.126861720123239,-0.564392051501427,0.154033700927282,0.214232851356192,0.318771423190404,0.214232851356192,0.0235278517411704,0,996942.242220377,0.176220048,5654727.87225015,1e-04,0,0.226692914962769,78.8173422813416,"1_128_1",1,128,1,1906,TRUE,TRUE,3,0.0277494144894852,1,FALSE
"69",2.02584014825,0.55425006439,0.28419988824,2.48821359225,0.99930236026,0.27740915193,2.931842849,0.53449554898,0.03146329743,1.14315073875,0.80530601219,0.25316617374,2.008976524,0.57169199029,0.08386867185,0.63514245029,2290836.32988073,619757.281379795,11485.5384469443,24609.5898591991,1126550.68367401,1.33542173509984,1.03220497671061,1.39282904340513,1.08907939610521,1.37996318629513,0.0954725366802687,-0.116984541886878,-0.49178086413461,0.151233971852305,0.2132918870466,0.311285647473296,0.2132918870466,0.0418820443259187,0,854666.128569679,0.1510569728,5654727.87225015,1e-04,0,0.258150815963745,78.9737260341644,"1_128_7",1,128,7,1912,TRUE,TRUE,3,0.0277979038035977,1,FALSE
