"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","Affiliate_Impressions_thetas","Email_Impressions_thetas","Facebook_Impressions_thetas","Google_Impressions_thetas","Organic_Views_thetas","Affiliate_Impressions_alphas","Email_Impressions_alphas","Facebook_Impressions_alphas","Google_Impressions_alphas","Organic_Views_alphas","Affiliate_Impressions_gammas","Email_Impressions_gammas","Facebook_Impressions_gammas","Google_Impressions_gammas","Organic_Views_gammas","cluster","n","top_sol"
"73","1_129_11",0,0.0203952825287171,0.214641641598919,0.317889728298943,0.153616269764267,0.214641641598919,0.591052132459971,0.494291034224838,0.0499088132402461,0.318827605516967,0.233212543076314,0.481828868093723,0.115750475570358,0.832717534953068,0.364175880583191,0.580230180592987,0.501864489800463,0.99650659301163,0.530983758327949,0.798241051356417,0.578213309250275,3,54,FALSE
"74","1_129_12",0,0.0285824606100755,0.213774026934586,0.310211044469658,0.150853192629325,0.213774026934586,0.586303195007732,0.261368492910702,0.0600334943324636,0.725801036722063,0.300408111970629,1,0.0994644879921234,0.988514325531493,0.178702198407178,0.211217767219113,0.0986081571784777,0.501420978384186,0.34877129421934,0.991240485428673,0.929585482648334,3,54,FALSE
"75","1_130_1",0,0.0290581084358311,0.213944425391464,0.31788558986128,0.153805702188158,0.213944425391464,0.719125890218109,0.997347736142382,0.115211862796584,0.935149329063838,0.424164674685493,0.920848722833525,0.356520302828945,0.717700953455724,0.350018992825701,0.0235441738163718,0.786698961719896,0.886821331202195,0.412460304635018,0.804516117596712,0.847261256357011,1,64,FALSE
"76","1_130_6",0,0.0424677076605843,0.213115995329758,0.306037753100105,0.149177684545373,0.213115995329758,0.855869207877132,0.880386517575243,0.0684987785021454,0.710126727798013,0.269291842929253,0.821979978124112,0.949813435925287,0.890187685569187,0.341941177552958,0.405741579671384,0.137147186068414,0.357002493290553,0.289519021248479,0.882473266866317,0.235383408716316,1,64,FALSE
"77","1_130_8",0,0.0215106561780083,0.214481125091472,0.324906524573651,0.156527185426563,0.214481125091472,0.468161285848395,0.281370965880908,0.133356831219817,0.596615876345574,0.584371602227089,0.808255121048923,0.265618268379121,0.98043374646193,0.0541074675432742,0.237662841353083,0.146463398974956,0.985954070525359,0.487949157623851,0.774443013693484,0.938078550050793,3,54,FALSE
"78","1_130_9",0,0.0678984988051932,0.211404608366932,0.292528607048276,0.143909350546913,0.211404608366932,0.511734737010807,0.765017155269038,0.0909698671925402,0.998000560546214,0.121416643112587,0.755828180924943,0.750930057677872,0.911488335771546,0.43703528668354,0.567969947180307,0.0394987972243874,0.393383272457204,0.18251447841502,0.75418255959007,0.83657154294998,1,64,FALSE
"79","1_130_11",0,0.031289424316217,0.213745248366235,0.30508474680565,0.148665883824675,0.213745248366235,0.570726714730683,0.332112909379443,0.0130376229009918,0.846204639247697,0.267066840060198,0.943063633670246,0.274840983482995,0.987668119215643,0.577840316216102,0.465304534622842,0.0357539225026348,0.476716300535395,0.354937203826345,0.813018029888663,1,1,64,FALSE
"80","1_130_13",0,0.0440071692706905,0.212987043561062,0.297505051529072,0.14580781804222,0.212987043561062,0.630837674613215,0.483482954384965,0.0908093215086322,0.913539869447047,0.163134605158778,0.565953808177074,0.746001208631144,0.928305373148538,0.476891666290097,0.159557044931106,0.628470197631,0.827737790485239,0.294132685974739,0.977676915697735,0.537745598763021,1,64,FALSE
"81","1_130_15",0,0.024694186501088,0.213973483651625,0.312748036503707,0.1517048843892,0.213973483651625,0.650795835708843,0.689016615540988,0.0422693234169972,0.769280820917326,0.269196612138015,0.652328579927887,0.364933405745349,0.88820536884737,0.357139196592793,0.538312104032814,0.552457027113728,0.95076653606735,0.400885638917964,0.99450424433648,0.403206196636859,3,54,FALSE
"82","1_131_2",0,0.047017540107994,0.212741506006704,0.30615547064279,0.149407617350994,0.212741506006704,0.8387600836509,0.319612627377724,0.152555926538234,0.72682995947523,0.196301430836196,0.898624829515144,0.620428209224297,1,0.161425694979017,0.475008823365672,0.200758816326479,0.294509520954474,0.276079840303973,0.925384423394039,0.679332519064457,1,64,FALSE
"83","1_131_5",0,0.033471576864618,0.213707306531148,0.317953976003676,0.153783739246628,0.213707306531148,0.5491905957355,0.375615771637605,0.151599159232271,0.0593111507759679,0.44329429117828,0.810295039066981,0.0604704367830204,0.985596455957269,0.362915854185254,0.730782468332899,0.855563037333626,0.547268866299427,0.403869399124849,0.895816730720355,0.0376339749567229,3,54,FALSE
"84","1_131_10",0,0.0295878701400067,0.213845048467285,0.308250778401059,0.150004654547951,0.213845048467285,0.923031965546455,0.0771588442727371,0.0938902417359395,0.530546692528731,0.32961661460423,0.353676011186902,0.0422393997412626,0.922845306259298,0.39321866503024,0.022296653341778,0.543459628018902,0.807477185694727,0.3955644392448,0.999163136975709,0.406531379880294,3,54,FALSE
"85","1_131_11",0,0.0196654606968867,0.214727128685532,0.331097989641332,0.158651782606328,0.214727128685532,0.638633626878932,0.534176081940943,0.0499088132402461,0.318827605516967,0.0623640627897829,0.569084990436705,0.364894182744458,0.992685211110265,0.364175880583191,0.580230180592987,0.595784389994107,0.91602523477576,0.530983758327949,0.798241051356417,0.578213309250275,3,54,FALSE
"86","1_132_5",0,0.0271086304954074,0.214015218958017,0.307660161631277,0.149673144575655,0.214015218958017,0.787295469847156,0.589173806846153,0.0420388992231728,0.768015412521521,0.239577313472424,0.800793673797096,0.47341558486192,0.833637866237203,0.500004218154346,0.805580656716216,0.36994995632964,0.752522856736726,0.412698722395429,0.908161795772439,0.322113262306294,1,64,FALSE
"87","1_132_6",0,0.0411012485862349,0.213253727573092,0.308801674967491,0.150295913959671,0.213253727573092,0.855869207877132,0.880386517575243,0.0684987785021454,0.934500550919076,0.257590561963174,0.821979978124112,0.949813435925287,0.890187685569187,0.306869310456846,0.476088918755643,0.137147186068414,0.357002493290553,0.289519021248479,0.587406444744755,0.875344282545548,1,64,FALSE
"88","1_132_8",0,0.02243182540948,0.214117824662217,0.313049696586641,0.151815454588836,0.214117824662217,0.468161285848395,0.289731382840799,0.0251526719217827,0.919154904297671,0.464376844198127,0.808255121048923,0.326954933125129,0.937707718168034,0.326062474325676,0.214579628181283,0.146463398974956,0.652632046079971,0.400634695764215,0.869597772217685,0.66222905996092,3,54,FALSE
"89","1_132_10",0,0.021445265996415,0.214551008391025,0.306113800987865,0.149104609137981,0.214551008391025,0.779488400149912,0.468130598963818,0.0807327810647463,0.651659981525547,0.44272704542535,0.757305361258764,0.371084912770261,0.974453689787807,0.40937766102938,0.243791841703437,0.263316994683126,0.98433895434404,0.467786481439454,0.768300396199049,0.669507021983086,3,54,FALSE
"90","1_132_11",0,0.0339571150848095,0.213602697910547,0.312634319493366,0.151536036726442,0.213602697910547,0.664189471830028,0.143461132094254,0.0130376229009918,0.846204639247697,0.355976898488015,0.873617402027135,0.855112342485061,0.989924671307061,0.577840316216102,0.465304534622842,0.203365214832812,0.542595441546105,0.338494778350054,0.813018029888663,1,1,64,FALSE
"91","1_132_15",0,0.0276189344683086,0.213873388238935,0.312091505403938,0.151422523684377,0.213873388238935,0.650795835708843,0.689016615540988,0.0422693234169972,0.804064648079501,0.269196612138015,0.652328579927887,0.364933405745349,0.88820536884737,0.499888795049671,0.538312104032814,0.552457027113728,0.95076653606735,0.400885638917964,0.997115251522482,0.403206196636859,3,54,FALSE
"92","1_133_1",0,0.0378713262506992,0.213583956810495,0.312916320931136,0.152099822063597,0.213583956810495,0.616736048789648,0.86390525582009,0.245695133030054,0.555987029440876,0.459925919482872,0.816350333216995,0.570346190171798,0.723539535296992,0.147438168282895,0.333456503811562,0.210429425019082,0.890059606752706,0.413443824872142,0.783432516806756,0.778920076554028,1,64,FALSE
"93","1_133_5",0,0.0230222585978463,0.214493400463418,0.317342523632639,0.153379004751639,0.214493400463418,0.681204484451312,0.721739192903951,0.0885526394073049,0.0593111507759679,0.44329429117828,0.810295039066981,0.902488155154564,0.842367465528026,0.384140600010787,0.730782468332899,0.855563037333626,0.60889345193413,0.517722291620162,0.790821426907421,0.0376339749567229,1,64,FALSE
"94","1_133_8",0,0.0526472397220657,0.212872382657462,0.316611972955388,0.153383301149993,0.212872382657462,0.551126359966915,0.0174935449498027,0.270315921098053,0.983201644466913,0.115684560103094,0.826136726611125,0.989583746754366,0.808506431696535,0.376110528647599,0.522152448446697,0.0336552197891392,0.314752594963728,0.315076289202289,0.763957927363542,0.489887030739548,1,64,FALSE
"95","1_133_10",0,0.0214938535119907,0.214450851690321,0.32452027583316,0.156231491992063,0.214450851690321,0.555628400623148,0.424977551473649,0.0938902417359395,0.530546692528731,0.617195516498514,0.61259715415109,0.193031636392723,0.969100957829769,0.39321866503024,0.022296653341778,0.354185669664906,0.657684554558278,0.493069222997879,0.999163136975709,0.619839324333901,3,54,FALSE
"96","1_133_12",0,0.0195969646268379,0.214767287481549,0.326121216313833,0.15687062598615,0.214767287481549,0.524683001770588,0.331029588580244,0.0648883568207403,0.398845909456306,0.610194204767511,0.905133920476102,0.628540215560743,0.946196290902685,0.0243265970129896,0.559583089881802,0.410664805334737,0.706676018122183,0.528204593357451,0.887885640671396,0.575313284675764,3,54,FALSE
"97","1_134_10",0,0.0498863237727027,0.212717036299586,0.298686661930484,0.146424510464116,0.212717036299586,0.795450214971945,0.329101633842761,0.0931385635025303,0.662460209045497,0.44272704542535,0.84416364280489,0.176737436447466,0.881109208669241,0.250782979068307,0.155697171151578,0.142785452394277,0.347095588271324,0.260726817766743,0.839473925409034,0.669507021983086,3,54,FALSE
"98","2_34_5",0,0.0195301541957317,0.215713175841421,0.338374400944085,0.161384707229041,0.215713175841421,0.823008359578991,0.709135089497555,0.0470103264715101,0.189501639845759,0.216902472949436,0.351650755364328,0.894328004427092,0.88307490948943,0.44209550804115,0.251565771028046,0.586863071845175,0.972708231442768,0.95321163287915,0.8159393126904,0.332182015894277,1,64,FALSE
"99","2_36_5",0,0.0195294846714647,0.215598506704448,0.334624219167033,0.159994890138428,0.215598506704448,0.422955089403361,0.311103770551164,0.0470103264715101,0.189501639845759,0.84645939023919,0.61981722758961,0.302894672557932,0.88307490948943,0.44209550804115,0.251565771028046,0.564345716812704,0.825075995587958,0.95321163287915,0.8159393126904,0.667741204918927,3,54,FALSE
"100","2_68_13",0,0.0196246955256858,0.214888479643236,0.319032769225257,0.154074104421587,0.214888479643236,0.407469343514436,0.145466585875089,0.0719172382601791,0.920307444541444,0.892374735922326,0.539168029316872,0.606174618660059,0.971678550291307,0.41496677027697,0.347290092529479,0.54706437091126,0.405278990633962,0.562226490668487,0.616776767064158,0.450857691410119,3,54,FALSE
"101","2_70_13",0,0.0196246955256858,0.214888479643236,0.319032769225257,0.154074104421587,0.214888479643236,0.154114134169781,0.145466585875089,0.0719172382601791,0.920307444541444,0.892374735922326,0.93342682234312,0.606174618660059,0.971678550291307,0.41496677027697,0.347290092529479,0.642105328466233,0.405278990633962,0.562226490668487,0.616776767064158,0.450857691410119,3,54,FALSE
"102","2_76_13",0,0.0196246955256858,0.214888479643236,0.319032769225257,0.154074104421587,0.214888479643236,0.407469343514436,0.145466585875089,0.0719172382601791,0.920307444541444,0.850128470850441,0.539168029316872,0.606174618660059,0.971678550291307,0.41496677027697,0.347290092529479,0.54706437091126,0.405278990633962,0.562226490668487,0.616776767064158,0.450857691410119,3,54,FALSE
"103","2_107_11",0,0.0762815638713693,0.211105707609941,0.298827604420278,0.147004292445975,0.211105707609941,0.254107810042142,0.043841083868386,0.457739325602325,0.84346331614415,1,0.501249376513456,0.192622945036955,0.862084108206604,0.166933484110788,0.0180418007697473,0.34457753467081,0.510730830218002,0.26977316736911,0.808105277066058,0.535109537966082,3,54,FALSE
"104","2_131_11",0,0.0549677834201012,0.212439692284131,0.296595296848065,0.145543635501596,0.212439692284131,0.0587548415527043,0.323353844594538,0.114796289292575,0.158231484077986,0.864549156510704,0.62491225554672,0.0845544133850423,0.974645842258512,0.312303127860918,0.0853036886041729,0.78458438998192,0.640196220347698,0.256715331132618,0.983641494933981,0.369817328785088,3,54,FALSE
"105","2_133_11",0,0.0549677834201012,0.212439692284131,0.296595296848065,0.145543635501596,0.212439692284131,0.0587548415527043,0.323353844594538,0.114796289292575,0.158231484077986,0.864549156510704,0.62491225554672,0.0845544133850423,0.974645842258512,0.312303127860918,0.0853036886041729,0.673365695856442,0.640196220347698,0.256715331132618,0.983641494933981,0.369817328785088,3,54,FALSE
"106","3_69_9",0,0.148771831026439,0.163740552086682,0.207853589030906,0.0815594975801443,0.163740552086682,0.542173095305452,0.139291704035802,0.475634360953163,0.902506796960999,0.150485709607498,0.522035183606322,0.90374724194367,0.435488239480931,1,0.156066228223985,0.785062281633708,0.907166881109724,0.0172226481020964,0.615356254036995,0.36978009780109,2,14,FALSE
"107","3_71_9",0,0.118412539025336,0.188010776119096,0.208517031850071,0.0850915709511576,0.188010776119096,0.542173095305452,0.64094993921763,0.0391219053418099,0.801332509617217,0.150485709607498,0.522035183606322,0.90374724194367,0.0126969121994678,0,0.156066228223985,0.785062281633708,0.995781059067268,0.0568437007442229,0.845393669856453,0.36978009780109,2,14,FALSE
"108","3_73_9",0,0.148771831026439,0.163740552086682,0.207853589030906,0.0815594975801443,0.163740552086682,0.542173095305452,0.139291704035802,0.475634360953163,0.902506796960999,0.150485709607498,0.734821823059493,0.90374724194367,0.435488239480931,1,0.156066228223985,0.785062281633708,0.907166881109724,0.0172226481020964,0.615356254036995,0.36978009780109,2,14,FALSE
"109","3_75_9",0,0.079603276341296,0.202668101710728,0.196576648142189,0.0813491072548015,0.202668101710728,0.542173095305452,0.129436966563291,0.429085214693004,0.935718322392464,0.150485709607498,0.522035183606322,0.90374724194367,0.693583453303284,0.642349056106623,0.33319689082256,0.785062281633708,0.479920792810782,0.305798056483747,0.622706025031379,0.36978009780109,2,14,FALSE
"110","3_79_9",0,0.125089057298296,0.175050300902506,0.186390792636841,0.0725393062632843,0.175050300902506,0.542173095305452,0.342433328226078,0.464940425040535,1,0.240692031609562,0.776229577490329,0.90374724194367,0.38478239655447,0.94058259187275,0.101571026402686,1,0.661372017735534,0.121315265381798,0.618222580209815,0.334407416236764,2,14,FALSE
"111","3_92_2",0,0.0686106287320071,0.199426907020254,0.151132522880542,0.0641329148590368,0.199426907020254,0.415974112012197,0.735706881657181,0.367114017076699,0.840879111430176,0.0784495291804855,0.18179026962476,0.98919794680511,0.48683901733537,0.434540448450946,0.16124297781655,0.993187657753839,0.195832234595165,0.00772870119209695,0.461338365464332,0.78322478649251,2,14,FALSE
"112","3_102_1",0,0.0195292805449771,0.215786653900489,0.333060273985131,0.159619137255407,0.215786653900489,0.608461279278434,0.444901618122662,0.0950591550487451,0.747288240585069,0.499478029634176,0.714186725053877,0.293180817268984,0.593048343335293,0.00324549655497527,0.602066806133555,0.0326965788002495,0,0.920893214051676,0.812764583817233,0.520526648289478,1,64,FALSE
"113","3_110_5",0,0.0195302452106037,0.215017533288466,0.333571947513955,0.159635777079045,0.215017533288466,0.359076939501837,0.43671273636365,0.10906238269855,0.814111351602927,0.831783092690053,0.702577753632317,0.741984990361518,0.897236430366734,0.332705407109573,0.548262023750467,0.492653773875736,0.875671344104047,0.593636389332504,0.818885952528614,0.560422737304488,3,54,FALSE
"114","3_111_9",0,0.0195290742968069,0.218187708162599,0.301870718886993,0.147460228697858,0.218187708162599,0.556652665407311,0.0462667227901188,0.0941429876266116,0.853757272499996,0.0359013495213497,0.330895620978833,1,0.457918123830278,0.219500702569256,0.760183664804446,0.824841278888829,0.463778016093793,0.959512347102714,0.82757812879277,0.488823917547679,2,14,FALSE
"115","3_116_5",0,0.0195842209489154,0.214926006547717,0.333727367418877,0.159649916763624,0.214926006547717,0.510384954168339,0.36482073639932,0.0423984309094686,0.808005936075075,0.419608179401333,0.646053165671461,0.900990803617253,0.817555305738326,0.263930085520676,0.182134764412104,0.170745755390414,0.648080053672024,0.511256757735521,0.96333695464021,0.351895566422756,1,64,FALSE
"116","3_118_5",0,0.0195302452106037,0.215017533288466,0.333571947513955,0.159635777079045,0.215017533288466,0.359076939501837,0.43671273636365,0.10906238269855,0.814111351602927,0.831783092690053,0.702577753632317,0.741984990361518,0.897236430366734,0.332705407109573,0.548262023750467,0.492653773875736,0.875671344104047,0.593636389332504,0.818885952528614,0.541187573142557,3,54,FALSE
"117","3_120_14",0,0.0195296992776456,0.215777640635434,0.334909620063923,0.160222077906987,0.215777640635434,0.751495106969781,0.225771189023378,0.0957168659560788,0.708405958723059,0.982843116814243,0.152238930171571,0.0694061940119005,0.804101246386655,0.387883213052446,0.898422500470343,0.553309030820715,0.714414299814108,1,0.231266247900464,0.780858331091608,3,54,FALSE
"118","3_123_5",0,0.0634235265689804,0.212089412576999,0.30088974730963,0.147146001757291,0.212089412576999,0.653184959773728,0.00464204646329696,0.0746618922584367,0.840663455432402,0.293089854420431,0.103816960732682,0.71322551400028,0.614930297206509,0.314386130211595,0.309684515924092,0.741195613593163,0.544604599941738,0.222614219922253,0.506138056660875,0.272795443395263,2,14,FALSE
"119","3_124_5",0,0.0201416568516484,0.21474951263965,0.32371824022033,0.15594542688243,0.21474951263965,0.444714751414566,0.553405132986472,0.10906238269855,0.814111351602927,0.946112745806305,0.566894763077948,0.464032868777334,0.664311749893627,0.332705407109573,0.730311629765482,0.50048990340616,0.778056454571679,0.593636389332504,0.818885952528614,0.837619458469189,3,54,FALSE
"120","3_125_5",0,0.0614275087787715,0.212244878501059,0.305022505266767,0.148739299276995,0.212244878501059,0.534880381817035,0.223525447968029,0.0746618922584367,0.840663455432402,0.225049185257002,0.0748580527337624,0.921025546572638,0.700236679868491,0.314386130211595,0.198918847996765,0.748798337933087,0.434908149339455,0.222614219922253,0.506138056660875,0.0163012113457249,2,14,FALSE
"121","3_127_5",0,0.0614275087787715,0.212244878501059,0.305022505266767,0.148739299276995,0.212244878501059,0.534880381817035,0.223525447968029,0.0746618922584367,0.840663455432402,0.225049185257002,0.440410318076642,0.921025546572638,0.700236679868491,0.314386130211595,0.198918847996765,0.748798337933087,0.434908149339455,0.222614219922253,0.506138056660875,0.0163012113457249,2,14,FALSE
"122","3_128_5",0,0.0195854937138755,0.21482838697615,0.323708363513574,0.155955345818689,0.21482838697615,0.444714751414566,0.824379639087396,0.10906238269855,0.814111351602927,0.946112745806305,0.566894763077948,0.464032868777334,0.816635190558618,0.332705407109573,0.730311629765482,0.50048990340616,0.778056454571679,0.593636389332504,0.818885952528614,0.837619458469189,3,54,FALSE
"123","3_128_7",0,0.0378102833441279,0.213584255848025,0.315871796561889,0.153021176785866,0.213584255848025,0.225938693302535,0.305719364353966,0.00386116581088549,0.942002482467955,0.591306447140131,0.0923094174891038,0.744196516629831,0.978272617119868,0.0379133415582603,0.526328016373903,0,0.859536400932414,0.286266335174851,0.623990085483592,0.994876080394007,3,54,FALSE
"124","3_134_5",0,0.0195856610122878,0.21482758310497,0.323894318814188,0.156025959126384,0.21482758310497,0.444714751414566,0.824379639087396,0.10906238269855,0.814111351602927,0.678309899558678,0,0.464032868777334,0.816635190558618,0.332705407109573,0.730311629765482,0.50048990340616,0.778056454571679,0.593636389332504,0.818885952528614,0.837619458469189,3,54,FALSE
"125","4_62_5",0,0.0195289585029439,0.216066349473688,0.348484924078339,0.165282786569143,0.216066349473688,0.735752644421748,0.621380518369248,0.173587614949166,0.902736408917849,0.472522869585408,0.474250518607482,0.929793389537903,0.899428730473547,0.186555073848605,0.802446208793881,0.726566389953869,0.261125493924451,0.787528325069489,0.396454963202302,0.0744323094119475,1,64,FALSE
"126","4_77_2",0,0.0518188370605006,0.212908801889684,0.314561911171982,0.152371755462736,0.212908801889684,0.992297739252387,0.587728748836806,0.0591868004426838,0.992542046069649,0,0.0129087700212999,0.594765341000084,0.792261888284488,0.666052339220998,0.541861777957762,0.93335952017101,0.674148259392086,0.282732209481543,0.554793785743589,0.654396568806943,2,14,FALSE
"127","4_90_4",0,0.0478360217702128,0.213126122775992,0.309997103456037,0.150918657060178,0.213126122775992,0,0.293544080831678,0.318394102981696,0.142331207366254,0.374872984124524,0.703617542554832,0.176509406794301,0.991533027362722,0.498013534223863,0.854966700015485,0.508797971957411,0.969706457678704,0.414486712549708,0.971323091849052,0.160346789812294,3,54,FALSE
"128","4_92_4",0,0.0695316121676794,0.211729707161555,0.311017744170625,0.15106517880722,0.211729707161555,0,0.293544080831678,0.117927273858884,0.822499878406584,0.0749745968294728,0.703617542554832,0.176509406794301,0.991533027362722,0.584686902233883,0.604482762279423,0.508797971957411,0.969706457678704,0.199141680755287,0.421258061312159,0.555586613008013,3,54,FALSE
"129","4_94_4",0,0.0695778656591346,0.211723996996893,0.311047191381116,0.151067829238207,0.211723996996893,0.288884814503901,0.0792935736303258,0.117927273858884,0.822499878406584,0.0749745968294728,0.505453735145842,0.215143305523523,0.991533027362722,0.584686902233883,0.604482762279423,0.49184034073676,0.912506945735287,0.199141680755287,0.421258061312159,0.555586613008013,3,54,FALSE
"130","4_133_4",0,0.0195290907299407,0.215715496793238,0.343968137140685,0.163591299450511,0.215715496793238,0.34514263274426,1,0.111370459762828,0.458987981445679,0.117160253537013,0.466537762736311,0.802862870376926,0.788444931181096,0.147423292400572,0.255284388323704,0.446497579938587,0.669089225760191,0.739535581153381,0.425356681703189,0.401283564701709,1,64,FALSE
"131","5_115_9",0,0.140838094308919,0.186688149695788,0.144974634991996,0.0591857560243352,0.186688149695788,0.157369268064678,0.183548817167456,1,0,0.725702549255415,0.656204916590316,0.702790954869024,0,0.158258906614349,0.663365777786733,0.89045525951528,0.970856223327132,0.00125441487075137,0.574744510255496,0.78981221136561,2,14,FALSE
"132","5_117_9",0,0.140838094308919,0.186688149695788,0.144974634991996,0.0591857560243352,0.186688149695788,0.157369268064678,0.183548817167456,1,0,0.725702549255415,0.116691355697868,0.702790954869024,0,0.158258906614349,0.663365777786733,0.801746273193568,0.970856223327132,0.00125441487075137,0.574744510255496,0.78981221136561,2,14,FALSE
