"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"520","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.64099296542,0.0990430456953236,-0.12305849828123,-0.483088015663206,0.150935188114805,0.213871021823107,0.310377366447402,0.213871021823107,0.0301128764864941,0,803061.217658056,0.1419300841,5654727.87225015,1e-04,"1_123_5",1,123,5,1835,3,0,9271.34098408489,1383.9427539964,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"521","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.64099296542,0.0990430456953236,-0.12305849828123,-0.483088015663206,0.150935188114805,0.213871021823107,0.310377366447402,0.213871021823107,0.0301128764864941,0,803061.217658056,0.1419300841,5654727.87225015,1e-04,"1_123_5",1,123,5,1835,3,0,8359.8519786279,307.967022875692,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"522","Email_Impressions",26380.0976265585,1180011.07502779,0.112488687494197,10442.5758852017,0.112488687494197,1180011.07502779,0.112488687494197,10442.5758852017,0.112488687494197,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.64099296542,0.0990430456953236,-0.12305849828123,-0.483088015663206,0.150935188114805,0.213871021823107,0.310377366447402,0.213871021823107,0.0301128764864941,0,803061.217658056,0.1419300841,5654727.87225015,1e-04,"1_123_5",1,123,5,1835,3,10442.5758852017,476996.24365458,87563.227568739,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.505981971325321
"523","(Intercept)",72007.823029792,8136884.0023665,0.775722941322899,72007.823029792,0.775722941322899,8136884.0023665,0.775722941322899,72007.823029792,0.775722941322899,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"524","trend",0.135097329093964,1617773.0769249,0.154229025418108,14316.5759019902,0.154229025418108,1617773.0769249,0.154229025418108,14316.5759019902,0.154229025418108,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"525","season",0.0459605400503637,-13123.6577492118,-0.00125113279077996,-116.138564152317,-0.00125113279077996,-13123.6577492118,-0.00125113279077996,-116.138564152317,-0.00125113279077996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"526","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"527","Google_Impressions",20354.0362128248,386305.747322563,0.0368281310727602,3418.63493205808,0.0368281310727602,386305.747322563,0.0368281310727602,3418.63493205808,0.0368281310727602,TRUE,0.743363900415277,0.743363900415277,490276.628318584,55401259,NA,NA,0.729230717806984,0.729230717806984,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,3418.63493205808,615199.013409188,124922.385090604,0.00697286946714628,0.00697286946714628,143.412981515236,143.412981515236,1,FALSE,0.00782942360134586,0.00074135540919751,0,0.019703727690251,0.228531073637992
"528","Facebook_Impressions",21955.2930860805,143438.458303196,0.0136745838752791,1269.3668876389,0.0136745838752791,143438.458303196,0.0136745838752791,1269.3668876389,0.0136745838752791,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.270769282193016,0.270769282193016,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,1269.3668876389,169709.19859188,8335.37558303066,0.00786600245300809,0.00786600245300809,127.129378102035,127.129378102035,1,FALSE,0.00891222269670811,0.000954082668229271,0,0.0241936972477182,0.000377841383742891
"529","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,0,10220.5045639167,2333.10633382823,0,0,Inf,Inf,1,FALSE,0,0,0,0,NA
"530","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,0,8973.83288737615,921.947931623941,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"531","Email_Impressions",8308.11060617743,218142.717278823,0.0207964511017342,1930.46652459136,0.0207964511017342,218142.717278823,0.0207964511017342,1930.46652459136,0.0207964511017342,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.63738676847,0.0985575662074667,-0.116950974301483,-0.483091771199167,0.150975848253434,0.213288682101878,0.310377759422267,0.213288682101878,0.0426575991231256,0,822454.852768738,0.145360059,5654727.87225015,1e-04,"1_123_10",1,123,10,1840,3,1930.46652459136,431319.958105407,41886.9420195663,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.00164802200084335
"532","(Intercept)",72033.3682163707,8139770.60844989,0.77671599534206,72033.3682163707,0.77671599534206,8139770.60844989,0.77671599534206,72033.3682163707,0.77671599534206,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63514245029,0.0928940384428055,-0.116394816919968,-0.497327744561293,0.151449376598386,0.213235574647941,0.311863836342106,0.213235574647941,0.0420309038057792,0,854666.128569679,0.1510569728,5654727.87225015,1e-04,"1_124_7",1,124,7,1852,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"533","trend",0.130703427731638,1565156.67529574,0.149350919503383,13850.9440291659,0.149350919503383,1565156.67529574,0.149350919503383,13850.9440291659,0.149350919503383,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63514245029,0.0928940384428055,-0.116394816919968,-0.497327744561293,0.151449376598386,0.213235574647941,0.311863836342106,0.213235574647941,0.0420309038057792,0,854666.128569679,0.1510569728,5654727.87225015,1e-04,"1_124_7",1,124,7,1852,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"534","season",0.0443616347179353,-12667.1033585718,-0.00120872470079688,-112.09825981037,-0.00120872470079688,-12667.1033585718,-0.00120872470079688,-112.09825981037,-0.00120872470079688,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63514245029,0.0928940384428055,-0.116394816919968,-0.497327744561293,0.151449376598386,0.213235574647941,0.311863836342106,0.213235574647941,0.0420309038057792,0,854666.128569679,0.1510569728,5654727.87225015,1e-04,"1_124_7",1,124,7,1852,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"535","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63514245029,0.0928940384428055,-0.116394816919968,-0.497327744561293,0.151449376598386,0.213235574647941,0.311863836342106,0.213235574647941,0.0420309038057792,0,854666.128569679,0.1510569728,5654727.87225015,1e-04,"1_124_7",1,124,7,1852,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
